Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
802489066,3,-0.30922282,-0.63043493,0.635854,0.32034782,-1.0
802489077,3,-0.3092204,-0.6304394,0.6358509,0.3203475,-1.0
802489087,3,-0.309214,-0.63044953,0.6358526,0.32033044,-1.0
802489097,3,-0.3092097,-0.63045645,0.6358533,0.32031962,-1.0
802489107,3,-0.30920306,-0.6304675,0.63585216,0.32030654,-1.0
802489117,3,-0.30920336,-0.63046753,0.63584924,0.320312,-1.0
802489127,3,-0.30919626,-0.63047713,0.63586015,0.32027823,-1.0
802489137,3,-0.30919382,-0.6304815,0.63585806,0.32027614,-1.0
802489147,3,-0.30918735,-0.6304922,0.6358571,0.32026312,-1.0
802489157,3,-0.3091817,-0.63050187,0.6358546,0.3202545,-1.0
802489167,3,-0.30918095,-0.6305031,0.6358546,0.32025284,-1.0
802489177,3,-0.309186,-0.63049483,0.63585454,0.32026434,-1.0
802489187,3,-0.3091779,-0.63050777,0.63585615,0.32024354,-1.0
802489197,3,-0.30917764,-0.6305082,0.6358564,0.32024243,-1.0
802489207,3,-0.30916622,-0.6305281,0.6358493,0.32022846,-1.0
802489217,3,-0.309167,-0.6305271,0.63584787,0.3202325,-1.0
802489227,3,-0.3091618,-0.63053524,0.63584936,0.32021847,-1.0
802489237,3,-0.30915755,-0.6305426,0.6358472,0.3202123,-1.0
802489247,3,-0.3091558,-0.6305456,0.6358464,0.32020977,-1.0
802489257,3,-0.30915034,-0.6305532,0.63585377,0.3201854,-1.0
802489267,3,-0.30914757,-0.63055766,0.63585395,0.32017887,-1.0
802489277,3,-0.30914542,-0.63056207,0.6358489,0.3201824,-1.0
802489287,3,-0.30914155,-0.6305685,0.63584834,0.32017457,-1.0
802489297,3,-0.30912963,-0.6305888,0.63584363,0.3201554,-1.0
802489307,3,-0.30912164,-0.6306024,0.63584036,0.3201428,-1.0
802489317,3,-0.3091173,-0.6306091,0.63584274,0.3201292,-1.0
802489327,3,-0.30911544,-0.6306114,0.6358466,0.32011873,-1.0
802489337,3,-0.30911392,-0.6306137,0.6358478,0.32011327,-1.0
802489347,3,-0.3091088,-0.6306204,0.6358566,0.32008746,-1.0
802489357,3,-0.30910462,-0.63062906,0.63584656,0.3200945,-1.0
802489367,3,-0.30909827,-0.6306403,0.6358414,0.32008857,-1.0
802489377,3,-0.30909634,-0.6306452,0.6358321,0.32009953,-1.0
802489387,3,-0.30908388,-0.6306652,0.63583386,0.32006854,-1.0
802489396,3,-0.3090764,-0.6306786,0.6358272,0.3200626,-1.0
802489406,3,-0.30907086,-0.6306881,0.6358246,0.32005435,-1.0
802489416,3,-0.30906925,-0.6306915,0.6358203,0.3200577,-1.0
802489426,3,-0.30906376,-0.6307009,0.63581777,0.32004964,-1.0
802489436,3,-0.3090581,-0.6307098,0.6358195,0.32003406,-1.0
802489446,3,-0.30904916,-0.63072467,0.63581824,0.32001597,-1.0
802489456,3,-0.30904803,-0.6307256,0.63582295,0.3200057,-1.0
802489466,3,-0.30904,-0.63074005,0.6358157,0.31999955,-1.0
802489476,3,-0.30903506,-0.63074803,0.6358159,0.31998813,-1.0
802489486,3,-0.30902797,-0.63076,0.63581365,0.31997585,-1.0
802489496,3,-0.30902213,-0.63077056,0.63580817,0.31997156,-1.0
