Game Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
802488897,3,-0.4937745,-0.49916548,0.5008388,0.50614333
802488907,3,-0.49377808,-0.4991674,0.500837,0.5061398
802488917,3,-0.49378544,-0.49917483,0.50082964,0.5061324
802488927,3,-0.493794,-0.49918452,0.5008203,0.50612384
802488937,3,-0.49379635,-0.4991835,0.50082123,0.5061216
802488947,3,-0.49379694,-0.4991873,0.50081754,0.5061209
802488957,3,-0.49380496,-0.49918458,0.50082034,0.50611305
802488967,3,-0.49380267,-0.4991893,0.50081563,0.50611526
802488977,3,-0.49379897,-0.49919742,0.5008076,0.5061188
802488987,3,-0.49379697,-0.49919453,0.50081044,0.50612086
802488997,3,-0.49380127,-0.49919418,0.50081086,0.50611657
802489007,3,-0.49380332,-0.4991931,0.5008119,0.50611454
802489016,3,-0.49380726,-0.49919063,0.5008144,0.5061107
802489026,3,-0.49381605,-0.4991965,0.5008086,0.50610197
802489036,3,-0.49382436,-0.4992046,0.5008008,0.5060937
802489046,3,-0.49382648,-0.49919873,0.50080657,0.50609165
802489056,3,-0.49382356,-0.49920303,0.50080234,0.50609446
802489066,3,-0.4938233,-0.49920478,0.50080055,0.5060947
802489077,3,-0.4938236,-0.49920887,0.50079674,0.5060944
802489087,3,-0.49382997,-0.4992113,0.5007943,0.5060881
802489097,3,-0.49383405,-0.4992133,0.5007923,0.506084
802489107,3,-0.493839,-0.4992182,0.50078756,0.5060791
802489117,3,-0.49383697,-0.49922037,0.50078535,0.50608104
802489127,3,-0.49384952,-0.49921575,0.50079006,0.5060687
802489137,3,-0.4938504,-0.49921894,0.500787,0.5060678
802489147,3,-0.49385527,-0.49922353,0.50078243,0.5060629
802489157,3,-0.4938587,-0.499229,0.5007772,0.5060595
802489167,3,-0.4938593,-0.49922946,0.5007767,0.50605893
802489177,3,-0.4938549,-0.49922654,0.5007796,0.5060632
802489187,3,-0.49386278,-0.49923006,0.50077623,0.5060555
802489197,3,-0.4938632,-0.49923,0.50077623,0.50605506
802489207,3,-0.49386865,-0.49924257,0.50076383,0.5060496
802489217,3,-0.4938671,-0.4992433,0.5007631,0.506051
802489227,3,-0.4938724,-0.49924523,0.50076133,0.50604576
802489237,3,-0.49387482,-0.49924946,0.50075716,0.5060434
802489247,3,-0.4938758,-0.4992513,0.5007555,0.50604236
802489257,3,-0.49388486,-0.49924845,0.50075823,0.5060335
802489267,3,-0.49388734,-0.49925,0.50075686,0.50603104
802489277,3,-0.49388608,-0.4992554,0.50075144,0.50603217
802489287,3,-0.49388906,-0.49925822,0.50074875,0.5060292
802489297,3,-0.49389645,-0.49926916,0.500738,0.5060218
802489307,3,-0.4939013,-0.49927658,0.50073075,0.5060169
802489317,3,-0.49390638,-0.4992773,0.50073016,0.50601184
802489327,3,-0.4939103,-0.49927527,0.5007322,0.506008
802489337,3,-0.4939123,-0.49927515,0.5007323,0.50600606
802489347,3,-0.49392185,-0.499271,0.5007365,0.5059967
802489357,3,-0.49391946,-0.4992818,0.5007259,0.5059989
802489367,3,-0.49392188,-0.49928975,0.5007181,0.50599647
802489377,3,-0.49391788,-0.49929845,0.5007093,0.5060003
802489387,3,-0.49392962,-0.49930447,0.5007036,0.50598866
802489396,3,-0.49393204,-0.49931434,0.50069386,0.50598615
802489406,3,-0.4939352,-0.49931982,0.50068855,0.50598294
802489416,3,-0.49393407,-0.4993243,0.5006842,0.505984
802489426,3,-0.49393716,-0.49932972,0.5006789,0.50598085
802489436,3,-0.49394307,-0.49933165,0.50067693,0.50597507
802489446,3,-0.4939499,-0.499338,0.50067073,0.5059682
802489456,3,-0.49395368,-0.4993348,0.50067395,0.5059645
802489466,3,-0.49395618,-0.49934554,0.50066334,0.50596195
802489476,3,-0.49396047,-0.4993483,0.50066066,0.50595766
802489486,3,-0.49396524,-0.49935442,0.50065476,0.5059529
802489496,3,-0.49396697,-0.49936238,0.50064695,0.50595105
802489506,3,-0.49396458,-0.49936348,0.5006458,0.50595343
802489516,3,-0.49396735,-0.49936196,0.5006474,0.5059507
802489526,3,-0.49396926,-0.4993639,0.5006454,0.50594884
802489536,3,-0.49396914,-0.49936414,0.5006451,0.5059489
802489546,3,-0.49397272,-0.49936843,0.5006411,0.5059454
802489556,3,-0.4939814,-0.49936906,0.5006405,0.50593674
802489566,3,-0.4939868,-0.49936587,0.50064373,0.5059315
802489576,3,-0.49398485,-0.49936357,0.500646,0.5059334
802489586,3,-0.4939922,-0.49936575,0.500644,0.50592613
802489596,3,-0.493998,-0.49936074,0.50064886,0.50592047
802489606,3,-0.4939954,-0.49936104,0.50064856,0.50592303
802489616,3,-0.49399233,-0.4993693,0.50064045,0.50592595
802489626,3,-0.4940001,-0.49937445,0.5006353,0.5059182
802489636,3,-0.49400753,-0.49938235,0.50062776,0.5059108
802489646,3,-0.494013,-0.49939194,0.5006183,0.5059053
802489656,3,-0.49401766,-0.49939913,0.5006113,0.5059006
802489666,3,-0.4940237,-0.49940124,0.5006092,0.5058946
802489676,3,-0.49402416,-0.4994076,0.5006031,0.5058941
802489686,3,-0.4940197,-0.49940643,0.50060403,0.5058985
802489696,3,-0.49401817,-0.4994141,0.5005966,0.5058999
802489706,3,-0.49401394,-0.4994132,0.5005975,0.50590414
802489716,3,-0.49402198,-0.49941525,0.50059545,0.5058961
