gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
802486376,3,1741276960203615576,0.0048869182,-0.0027488915,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802486386,3,1741276960213599951,0.0065667965,-0.002290743,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486396,3,1741276960223642607,0.004734202,-0.0013744457,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486406,3,1741276960233825784,0.004581486,-0.002290743,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486416,3,1741276960244008961,0.0051923506,-0.0019853106,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486426,3,1741276960254104638,0.0048869182,-0.0018325944,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486436,3,1741276960264109899,0.0048869182,-0.0012217296,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486446,3,1741276960274094222,0.0050396346,-0.0021380268,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486456,3,1741276960284078180,0.0042760535,-0.0016798781,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802486466,3,1741276960293967972,0.0048869182,-0.0016798781,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486476,3,1741276960303974430,0.0051923506,-0.0019853106,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486486,3,1741276960314031670,0.005497783,-0.002290743,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486496,3,1741276960324086045,0.004581486,-0.0013744457,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486507,3,1741276960334269222,0.004581486,-0.0019853106,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486517,3,1741276960344452399,0.004734202,-0.0024434591,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486527,3,1741276960354635576,0.005497783,-0.0021380268,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802486537,3,1741276960364818753,0.005497783,-0.0016798781,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486547,3,1741276960375001930,0.0042760535,-0.0012217296,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486557,3,1741276960385185107,0.005345067,-0.0029016077,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802486568,3,1741276960395368284,0.0051923506,-0.0021380268,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486578,3,1741276960405551461,0.0050396346,-0.0012217296,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486588,3,1741276960415582295,0.005497783,-0.0018325944,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486598,3,1741276960425495628,0.0048869182,-0.0025961753,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486608,3,1741276960435584951,0.0042760535,-0.0015271619,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486618,3,1741276960445768128,0.005497783,-0.0024434591,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486628,3,1741276960455951305,0.0044287695,-0.0016798781,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486638,3,1741276960466117711,0.0044287695,-0.0029016077,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486648,3,1741276960476133232,0.0050396346,-0.0025961753,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486658,3,1741276960486117190,0.0050396346,-0.002290743,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486668,3,1741276960495971670,0.004734202,-0.0016798781,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486678,3,1741276960506084586,0.005345067,-0.0016798781,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486688,3,1741276960516091982,0.0051923506,-0.0013744457,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486698,3,1741276960526028857,0.0051923506,-0.0016798781,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486708,3,1741276960536029378,0.005497783,-0.0018325944,7.6358096E-4,0.005240746,-0.0017869712,0.0013365636
802486718,3,1741276960546188492,0.0059559317,-0.0019853106,0.0024434591,0.005240746,-0.0017869712,0.0013365636
802486729,3,1741276960556371670,0.0056504994,-0.0015271619,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802486739,3,1741276960566554847,0.004734202,-0.0016798781,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486749,3,1741276960576738024,0.005497783,-0.0021380268,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486759,3,1741276960586921201,0.0051923506,-0.0021380268,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486769,3,1741276960597104378,0.004581486,-0.0016798781,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486780,3,1741276960607287555,0.0051923506,-0.0016798781,0.0021380268,0.005240746,-0.0017869712,0.0013365636
802486790,3,1741276960617271513,0.005345067,-0.0027488915,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486800,3,1741276960627442972,0.0044287695,-0.0018325944,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486810,3,1741276960637626149,0.004734202,-0.0024434591,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802486820,3,1741276960647632242,0.005345067,-0.0015271619,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486830,3,1741276960657617086,0.004734202,-0.0027488915,0.0010690134,0.005240746,-0.0017869712,0.0013365636
