linear_acceleration,QTI,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
800984071,3,0.0046547055,-0.0041303635,-0.015069455
800984081,3,-0.008326836,-4.6253204E-4,-0.013483733
800984091,3,-0.005451001,-0.008067131,-0.0103324205
800984101,3,-0.008921325,-0.012224197,-0.015943646
800984111,3,-0.00706733,0.0011262894,-0.014757514
800984121,3,-0.009945214,-0.0018024445,-0.009226292
800984131,3,-0.002739951,0.00445652,-0.011342317
800984141,3,0.009155668,0.0034132004,-0.01821798
800984151,3,-0.0052445754,0.0076446533,-0.015638605
800984161,3,-0.0052515417,4.1007996E-5,-0.0067273527
800984171,3,-0.0067139044,-0.012142181,-0.0029952973
800984181,3,-0.004189886,0.005914688,-0.014522627
800984191,3,-0.013046138,-0.0023536682,0.0011177361
800984201,3,-0.0118236765,0.0040512085,-0.006591812
800984211,3,-0.002330169,-0.009721756,-0.006791666
800984221,3,-0.010400772,4.0531158E-4,-0.0055680573
800984231,3,-0.007518366,-0.0117816925,-0.010568097
800984241,3,-0.00922557,-0.0061883926,-0.012522906
800984251,3,-0.007262118,-0.0081624985,-0.0063473135
800984261,3,0.0051029027,0.0035963058,-0.011672556
800984271,3,-0.0059155747,-4.7683716E-4,0.0034506917
800984281,3,-0.0036905035,-0.0017185211,-0.010516077
800984291,3,-0.008788101,-0.00196743,-0.010473236
800984301,3,-4.6869367E-4,0.0031843185,-0.02049157
800984311,3,-0.017461263,-0.0051755905,-0.010197446
800984321,3,-0.010420255,-0.008548737,-0.0043525845
800984331,3,-0.008798979,-0.012560844,-0.017510802
800984341,3,-0.0045252293,-0.0076465607,-0.013606131
800984351,3,-0.0070295557,0.003689766,-0.02226995
800984361,3,-0.0035046116,0.014975548,-0.0038380772
800984371,3,-0.01183328,0.010295868,-0.021127403
800984381,3,-0.010643579,0.0015392303,-0.0065954477
800984391,3,-0.003867887,-0.0052700043,-0.017565697
800984401,3,-0.001524955,-0.005599022,-0.0068968832
800984411,3,-0.0031440854,-0.002878189,-0.0074786395
800984421,3,0.0044734776,0.0032577515,-0.016259149
800984431,3,-0.0045950785,0.0033397675,-0.0072799027
800984441,3,-0.010774836,-0.0061273575,-0.0059369802
800984451,3,-3.998205E-4,-2.1362305E-4,-6.3338876E-4
800984461,3,0.0039773434,0.015705109,-0.008111954
800984471,3,-0.0025043339,-3.3664703E-4,-0.005661756
800984481,3,0.0031164289,0.009772301,-0.0109898895
800984491,3,0.0015140772,0.008774757,0.0019915104
800984501,3,-0.0029797778,-9.241104E-4,-0.009038508
800984511,3,-0.012381084,-0.008937836,0.006156802
800984521,3,-4.767105E-4,-7.1525574E-5,-0.012214601
800984531,3,1.693219E-4,0.008508682,-0.008246601
800984541,3,-0.002392888,0.0109939575,-0.008737609
800984551,3,-0.0039022192,0.004719734,-0.014707938
800984561,3,-0.006041959,-0.0011749268,-0.011202693
800984571,3,-0.0057230145,-0.00212574,-0.0064494163
800984581,3,-0.010254502,-0.0043058395,-0.01218307
800984591,3,-0.008068778,0.003376007,-0.015238166
800984601,3,-0.008194894,0.0035943985,-0.009881705
800984611,3,-0.0091558695,0.0014543533,-0.014001772
800984621,3,-0.0058804825,0.012498856,-0.012321681
800984631,3,0.006219469,-0.0016870499,-0.01679261
800984641,3,-0.0116542205,-0.00262928,-0.004635811
800984650,3,-0.004087813,0.007933617,-0.007987604
800984660,3,-0.007975981,-0.0018892288,-0.012324125
800984670,3,-0.008201957,0.0047855377,0.0012964755
800984680,3,-0.009676129,-0.005539894,-0.011409402
800984690,3,-0.0015458539,0.0023012161,-0.0088528395
800984700,3,-0.0011369586,0.0061388016,-0.00595811
800984710,3,-0.00535015,0.008110046,-0.012391925
800984720,3,-8.106455E-4,-0.002825737,-0.0015046895
800984730,3,-0.0018330961,-7.0381165E-4,0.005705148
800984740,3,-0.0076961815,0.0038728714,-0.0069728494
800984750,3,-0.012100287,-0.01335907,7.8581274E-4
800984760,3,-0.00836204,-0.01438427,0.0066577494
800984770,3,-9.659454E-4,-0.0059804916,-0.007461831
800984780,3,-0.0070457086,0.0021429062,-0.013521463
800984790,3,0.006597191,0.004043579,-0.0069225132
800984800,3,-0.008555859,0.0025920868,-0.008617893
800984810,3,5.0304085E-4,0.0037937164,-0.016135335
800984820,3,-0.0019458309,0.007048607,-0.0026554465
800984830,3,-0.0043672547,-0.0052518845,-0.0038234293
800984840,3,-0.009339884,-0.0010147095,0.0068464726
800984850,3,-0.010369718,-0.001414299,-0.009200886
800984860,3,-0.013579823,-0.0033302307,-0.008678883
800984870,3,0.010060579,-0.0010623932,-0.0017496496
800984880,3,-0.0043271556,-0.001876831,0.0026201159
800984890,3,-0.0090351105,-0.0037851334,-0.016017765
800984900,3,2.4481863E-4,0.0030555725,-0.008094415
800984910,3,-0.004809715,-0.0054388046,-2.6971102E-4
800984920,3,-0.004673615,0.0051651,-0.0113155395
800984930,3,-0.006848909,5.121231E-4,-0.008511543
800984940,3,-0.009873733,0.0022993088,2.874732E-4
800984950,3,-0.006965779,-0.003276825,-0.0047714263
800984960,3,0.00365749,0.00217247,-0.009347603
800984970,3,-0.010726012,0.0014419556,0.005306393
800984980,3,-0.0017428845,0.008890152,-0.00163275
800984990,3,0.0048352033,-0.016174316,-0.0077572614
800985000,3,-0.010759756,-0.001786232,0.003432259
800985010,3,-0.0061475784,3.1471252E-4,-0.013829231
800985020,3,-0.008307241,-0.007997513,-0.0010855049
800985030,3,-0.01255545,-1.1444092E-4,-0.017590478
800985040,3,-0.010794431,-0.0104961395,-0.01529564
800985050,3,0.0027515292,-0.003540039,-0.0035450757
800985060,3,-0.0058191568,0.008419037,-0.0034078807
800985070,3,-0.008238718,0.0010814667,-0.00443694
800985080,3,-0.0059481263,-8.7451935E-4,-5.339384E-4
800985090,3,-0.0026203021,-0.0029382706,0.0033076853
800985100,3,-0.0073794127,0.00319767,-0.0152281225
800985110,3,-0.01132492,0.010893822,-0.006314859
800985120,3,-0.0075898394,-0.0063142776,-0.0054359883
800985130,3,-0.004802808,-0.016314507,0.0017147064
800985140,3,2.6726723E-4,0.005268097,-0.010573089
800985150,3,-0.012698427,-0.0069999695,-0.0010762215
800985160,3,8.992106E-4,-0.0075798035,-0.0040381253
800985170,3,1.1625141E-4,0.019809723,-0.008756965
800985180,3,-0.009185307,0.002732277,-0.006437257
800985190,3,-0.008503608,0.0024061203,-0.004577026
800985200,3,-0.0034673288,0.0043029785,-0.009675905
800985210,3,8.4741414E-4,0.0015993118,-0.0019561648
800985220,3,-0.009385854,-0.009777069,-0.005672142
800985230,3,-0.013738543,-0.012106895,-0.003667578
800985240,3,-0.0057150275,0.0024871826,7.623434E-5
800985250,3,-0.005979292,0.001613617,-0.0043244213
800985259,3,-0.0022794157,0.006011963,1.3840199E-4
800985269,3,-0.012780368,-0.006962776,-0.0077186525
800985279,3,-0.0029455572,-8.983612E-4,0.0017591864
800985289,3,-0.0051775873,-0.0057268143,0.0036614537
800985299,3,0.0053404644,-6.504059E-4,-6.0011446E-4
800985309,3,-0.0061506256,-0.0023031235,-0.0028397292
800985319,3,0.009961195,-0.0058660507,-0.0026994497
800985329,3,0.0070764422,-0.003970146,-0.009613469
800985339,3,-3.0484796E-4,-0.0051498413,-3.1805038E-4
800985349,3,-0.0025885105,-8.4877014E-5,0.002656415
800985359,3,-0.0034848824,-3.6144257E-4,4.968643E-4
800985369,3,-8.439645E-4,-0.012536049,-0.004499078
800985379,3,-0.0013135076,0.0013723373,-0.0017514676
800985389,3,0.00151214,6.5517426E-4,-0.007208079
800985399,3,0.0011489913,0.008529663,-0.008408591
800985409,3,-7.319674E-4,-0.00642395,-0.0017936379
800985419,3,-0.0029329285,0.0107040405,0.005250007
800985429,3,-0.010223582,-0.0030374527,-0.0017274022
800985439,3,-0.012064621,-0.0046491623,0.005457476
800985449,3,-0.0050101504,-0.0038833618,-0.0141828805
800985459,3,-0.006931439,0.0025482178,-0.008255884
800985469,3,-0.0036383644,-4.043579E-4,-0.0033113807
800985479,3,0.0053441897,0.011090279,0.0018819273
800985489,3,-0.009171568,-0.0050144196,0.0056272
800985499,3,-0.00716082,0.00406456,-0.006681621
800985509,3,-0.0032545254,0.007177353,-5.2669644E-4
800985519,3,-0.011473209,-0.0034627914,-0.012282655
800985529,3,-0.0026444048,-0.0022974014,-0.0047454834
800985539,3,-0.009775229,-0.0046167374,-0.013392881
800985549,3,0.0072346926,-0.007311821,-0.0012309849
800985559,3,0.0015795827,-0.006360054,-0.0074666888
800985569,3,-0.0052402467,-0.0023822784,0.0054905713
800985579,3,-0.0061694384,-0.0049762726,-0.0059009343
800985589,3,-0.012106903,-0.008076668,-0.0070055276
800985599,3,-0.0038278326,0.009492874,-0.003591597
800985609,3,0.014073111,-0.0064458847,-0.0070819855
800985619,3,0.0018402115,0.0021028519,-0.0045049787
800985629,3,-0.0043632835,-0.006791115,0.0043694526
800985639,3,-0.013866745,0.0028705597,-0.004276186
800985649,3,-0.004013337,0.0026836395,-0.004094422
800985659,3,-0.0020763204,0.0026350021,0.0046464205
800985669,3,-0.001702033,-0.0040540695,0.0021848679
800985679,3,-0.0012230873,-0.008141518,-0.0064032823
800985689,3,-0.0032146648,0.005832672,-3.9945543E-4
800985699,3,0.0024204627,0.005595207,9.416044E-4
800985709,3,-0.0054448918,7.944107E-4,-0.004111439
800985719,3,-7.3727965E-4,0.0034065247,-0.00418067
800985729,3,-5.9492886E-5,0.0075006485,0.0033085644
800985739,3,-0.015283257,0.0018348694,-0.012632176
800985749,3,-0.0070744157,-0.005255699,-0.0023308247
800985759,3,-0.012344547,0.006869316,0.005106032
800985769,3,0.004182279,0.00785923,0.0013683289
800985779,3,-0.009276718,0.007727623,7.879585E-4
800985789,3,7.3868036E-4,-0.0023708344,-0.0041829497
800985799,3,-0.013486788,-0.002609253,-0.008588389
800985809,3,-0.002514489,-0.0018796921,-0.009704217
800985819,3,0.0089548305,-7.4100494E-4,-0.006094411
800985829,3,-0.009455457,0.0018968582,9.986311E-4
800985839,3,-0.0038225725,-0.004641533,-6.902069E-4
800985849,3,-0.0050541535,-0.0034599304,-0.0031742603
800985859,3,0.0044445097,-0.008524895,-0.009098738
800985869,3,0.008295648,-0.004925728,0.003310874
800985878,3,-0.0020625442,-0.011213303,-0.0064041317
800985888,3,-0.003486596,-0.0018930435,-3.4336746E-4
800985898,3,-0.00867787,-0.0026950836,-0.0093964785
800985908,3,-0.005817212,0.010634422,-0.012050986
800985918,3,-0.015495181,9.059906E-4,0.002420023
800985928,3,-9.009987E-4,0.012379646,6.8321824E-5
800985938,3,-0.008268721,0.006497383,-0.001211524
800985948,3,-0.0024330318,0.0026474,-0.0011355281
800985958,3,1.829192E-4,2.4795532E-4,0.0037415922
800985968,3,-0.0061290488,0.0020389557,-0.0045633763
800985978,3,-0.008898288,0.0076789856,-0.0017780811
800985988,3,-0.0058485568,-0.008369446,-0.008043572
800985998,3,4.6584755E-4,-0.009200096,0.0019707382
800986008,3,-2.4929643E-5,0.0011911392,-0.006434664
800986018,3,-0.011656344,0.0010328293,0.0030289143
800986028,3,-0.012019686,-0.0075674057,-0.0013170391
800986038,3,-0.0069307312,2.9563904E-5,-0.010914847
800986048,3,4.874617E-4,-0.009244919,4.15951E-4
800986058,3,-0.0032017082,-0.0034189224,-0.004189536
800986068,3,-0.006059222,0.0023117065,-0.0021792054
800986078,3,-0.0046552345,0.005317688,0.006973043
800986088,3,-0.0072396696,0.0025978088,-0.004754737
800986098,3,-0.01866933,0.005180359,-9.0512633E-4
800986108,3,0.0064540505,0.0147743225,0.0014784038
800986118,3,-0.008847654,0.011478424,0.0026855618
800986128,3,-0.021944888,-0.03630638,0.025450319
800986138,3,0.030817196,8.544922E-4,-0.00844118
800986148,3,-0.011420563,-0.001241684,-0.020298883
800986158,3,-0.011795238,0.013141632,-0.032660842
800986168,3,-0.02207286,-0.020822525,0.011194095
800986178,3,-0.008396454,0.010105133,0.02299793
800986188,3,-0.015474826,0.026392937,-0.045755237
800986198,3,-0.034029424,-0.02804184,0.047030687
800986208,3,0.017062426,0.019623756,-0.009292394
800986218,3,0.012416497,0.0049009323,-0.0049277246
800986228,3,-0.0055599436,-0.0055685043,0.012027368
800986238,3,-0.009633176,7.5531006E-4,0.0050836354
800986248,3,0.007642165,0.0075187683,0.0045054704
800986258,3,0.0031094998,-0.0045108795,-0.003180489
800986268,3,0.008305661,0.00566864,-0.0044973493
800986278,3,-0.013207756,-0.0017662048,-0.008867949
800986288,3,7.987544E-4,0.0018596649,0.004112527
800986298,3,-0.0043672025,0.0041828156,0.0086321235
800986308,3,0.004378766,0.0018978119,0.007084444
800986318,3,-0.003090553,-6.275177E-4,-0.008568451
800986328,3,-0.01112669,-2.0122528E-4,0.0070772767
800986338,3,-0.013818145,-0.00892067,5.5998564E-5
800986348,3,-0.008985169,5.00679E-4,0.002931103
800986358,3,-0.009097718,0.013088226,0.0020816773
800986368,3,-0.0028393865,-0.0035991669,0.008301869
800986378,3,-0.006132938,0.015006065,0.0023228675
800986388,3,-0.0065828115,-0.0032348633,-0.010690212
800986398,3,0.0032868683,-0.0013818741,-2.2602081E-4
800986408,3,-0.009851739,-0.0039892197,-0.0014601648
800986418,3,8.68313E-4,0.007980347,-1.6309321E-4
800986428,3,-0.0078114644,-0.01139164,0.002007544
800986438,3,-0.0076112,-0.0017900467,0.0058882385
800986448,3,-0.01520589,0.0033636093,-0.0027418137
800986458,3,-0.0034832954,5.3691864E-4,1.7534196E-4
800986468,3,-0.00991486,-0.010266304,0.0021596998
800986478,3,-0.0057477355,-0.009819031,0.006989643
800986487,3,-0.0057609454,-0.017956734,-0.0010840595
800986497,3,0.009194128,0.0055933,-0.0072906464
800986507,3,-0.0054977536,-0.0025262833,3.2754242E-4
800986517,3,0.011100322,0.0051288605,-0.0040501505
800986527,3,0.0026381016,0.0029659271,-0.0058215857
800986537,3,7.1033835E-5,-0.0107831955,0.001635462
800986547,3,-0.0014169663,0.0037908554,-0.0058795363
800986557,3,-0.004920967,-0.009003639,0.008107424
800986567,3,0.0019232109,0.0013885498,-0.0015191138
