mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
800983585,3,4.8625,7.5750003,149.75,-28.0,-47.0,180.0
800983595,3,4.875,7.5750003,149.71251,-28.0,-47.0,180.0
800983604,3,4.8625,7.5875,149.6375,-28.0,-47.0,180.0
800983614,3,4.8625,7.6,149.58751,-28.0,-47.0,180.0
800983623,3,4.85,7.6125,149.55,-28.0,-47.0,180.0
800983633,3,4.85,7.625,149.55,-28.0,-47.0,180.0
800983642,3,4.8375,7.6375003,149.55,-28.0,-47.0,180.0
800983652,3,4.85,7.65,149.5625,-28.0,-47.0,180.0
800983661,3,4.85,7.65,149.5625,-28.0,-47.0,180.0
800983671,3,4.8375,7.6625,149.58751,-28.0,-47.0,180.0
800983680,3,4.8375,7.675,149.6375,-28.0,-47.0,180.0
800983690,3,4.8250003,7.7125,149.6875,-28.0,-47.0,180.0
800983699,3,4.7875,7.7125,149.7625,-28.0,-47.0,180.0
800983709,3,4.75,7.7125,149.7625,-28.0,-47.0,180.0
800983718,3,4.725,7.7000003,149.75,-28.0,-47.0,180.0
800983728,3,4.7125,7.6625,149.7875,-28.0,-47.0,180.0
800983737,3,4.725,7.6375003,149.8125,-28.0,-47.0,180.0
800983747,3,4.75,7.5875,149.825,-28.0,-47.0,180.0
800983756,3,4.75,7.5625,149.85,-28.0,-47.0,180.0
800983766,3,4.7625003,7.5375,149.8125,-28.0,-47.0,180.0
800983775,3,4.775,7.5375,149.75,-28.0,-47.0,180.0
800983785,3,4.775,7.5375,149.75,-28.0,-47.0,180.0
800983794,3,4.7875,7.55,149.7375,-28.0,-47.0,180.0
800983804,3,4.7875,7.5750003,149.7,-28.0,-47.0,180.0
800983813,3,4.775,7.5750003,149.675,-28.0,-47.0,180.0
800983823,3,4.75,7.5750003,149.65001,-28.0,-47.0,180.0
800983832,3,4.725,7.5750003,149.6125,-28.0,-47.0,180.0
800983842,3,4.7000003,7.5625,149.6125,-28.0,-47.0,180.0
800983851,3,4.7000003,7.5625,149.58751,-28.0,-47.0,180.0
800983861,3,4.7125,7.5375,149.5375,-28.0,-47.0,180.0
800983870,3,4.7375,7.5125003,149.4875,-28.0,-47.0,180.0
800983880,3,4.725,7.4875,149.4875,-28.0,-47.0,180.0
800983889,3,4.725,7.4625,149.5,-28.0,-47.0,180.0
800983899,3,4.7125,7.4500003,149.52501,-28.0,-47.0,180.0
800983908,3,4.7125,7.425,149.55,-28.0,-47.0,180.0
800983918,3,4.75,7.4125,149.575,-28.0,-47.0,180.0
800983927,3,4.7875,7.3875003,149.6125,-28.0,-47.0,180.0
800983937,3,4.8250003,7.4,149.6875,-28.0,-47.0,180.0
800983946,3,4.8375,7.425,149.7625,-28.0,-47.0,180.0
800983956,3,4.8625,7.4500003,149.8,-28.0,-47.0,180.0
800983965,3,4.875,7.4875,149.825,-28.0,-47.0,180.0
800983975,3,4.9125,7.5125003,149.8125,-28.0,-47.0,180.0
800983984,3,4.9500003,7.525,149.8,-28.0,-47.0,180.0
800983994,3,4.9500003,7.55,149.8,-28.0,-47.0,180.0
800984003,3,4.975,7.5750003,149.8,-28.0,-47.0,180.0
800984013,3,4.975,7.5875,149.7875,-28.0,-47.0,180.0
800984022,3,5.0,7.5875,149.77501,-28.0,-47.0,180.0
800984032,3,5.0375,7.5875,149.7375,-28.0,-47.0,180.0
800984041,3,5.0750003,7.5875,149.7,-28.0,-47.0,180.0
800984051,3,5.0875,7.5750003,149.6625,-28.0,-47.0,180.0
800984060,3,5.0750003,7.5750003,149.625,-28.0,-47.0,180.0
800984070,3,5.0625,7.5625,149.575,-28.0,-47.0,180.0
800984079,3,5.025,7.55,149.52501,-28.0,-47.0,180.0
800984089,3,4.9875,7.525,149.45,-28.0,-47.0,180.0
800984098,3,4.9375,7.5375,149.375,-28.0,-47.0,180.0
800984108,3,4.875,7.55,149.35,-28.0,-47.0,180.0
800984117,3,4.8250003,7.5625,149.3875,-28.0,-47.0,180.0
800984127,3,4.775,7.6,149.425,-28.0,-47.0,180.0
800984136,3,4.7625003,7.6375003,149.4875,-28.0,-47.0,180.0
800984146,3,4.75,7.6875,149.5375,-28.0,-47.0,180.0
800984155,3,4.7375,7.7125,149.575,-28.0,-47.0,180.0
800984165,3,4.7375,7.725,149.58751,-28.0,-47.0,180.0
800984174,3,4.725,7.675,149.625,-28.0,-47.0,180.0
800984184,3,4.725,7.625,149.675,-28.0,-47.0,180.0
800984193,3,4.7125,7.5875,149.7,-28.0,-47.0,180.0
800984203,3,4.7125,7.5625,149.7875,-28.0,-47.0,180.0
800984212,3,4.7125,7.55,149.825,-28.0,-47.0,180.0
800984222,3,4.7125,7.525,149.85,-28.0,-47.0,180.0
800984231,3,4.725,7.5125003,149.8625,-28.0,-47.0,180.0
800984241,3,4.75,7.525,149.875,-28.0,-47.0,180.0
800984250,3,4.775,7.5625,149.8625,-28.0,-47.0,180.0
800984260,3,4.7875,7.5875,149.8,-28.0,-47.0,180.0
800984269,3,4.8,7.6125,149.7,-28.0,-47.0,180.0
800984279,3,4.8125,7.6,149.6,-28.0,-47.0,180.0
800984288,3,4.8375,7.5625,149.4875,-28.0,-47.0,180.0
800984298,3,4.8625,7.55,149.425,-28.0,-47.0,180.0
800984307,3,4.8625,7.5375,149.425,-28.0,-47.0,180.0
800984317,3,4.8625,7.5375,149.4375,-28.0,-47.0,180.0
800984326,3,4.8250003,7.525,149.45,-28.0,-47.0,180.0
800984336,3,4.8125,7.5125003,149.5,-28.0,-47.0,180.0
800984345,3,4.8125,7.4875,149.5625,-28.0,-47.0,180.0
800984355,3,4.8125,7.4625,149.575,-28.0,-47.0,180.0
800984364,3,4.8125,7.4625,149.6,-28.0,-47.0,180.0
800984374,3,4.8250003,7.4500003,149.625,-28.0,-47.0,180.0
