baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801020403,3,977.1573
801020434,3,977.1439
801020466,3,977.1626
801020497,3,977.1796
801020528,3,977.1941
801020559,3,977.1578
801020590,3,977.1317
801020622,3,977.12634
801020653,3,977.12524
801020684,3,977.08203
801020715,3,977.0922
801020747,3,977.13007
801020778,3,977.14185
801020809,3,977.1658
801020840,3,977.1599
801020872,3,977.1727
801020903,3,977.1813
801020934,3,977.19525
801020965,3,977.1599
801020997,3,977.171
801021028,3,977.1533
801021059,3,977.15765
801021090,3,977.15814
801021122,3,977.21204
801021153,3,977.2297
801021184,3,977.20074
801021216,3,977.1864
801021247,3,977.17206
801021278,3,977.1651
801021309,3,977.1662
801021340,3,977.18054
801021372,3,977.1401
801021403,3,977.1251
801021434,3,977.1401
801021465,3,977.1539
801021497,3,977.1571
801021528,3,977.12885
801021559,3,977.15985
801021590,3,977.16034
801021622,3,977.1522
801021653,3,977.1609
801021684,3,977.15814
801021715,3,977.1571
801021747,3,977.15985
801021778,3,977.2082
801021809,3,977.197
801021840,3,977.1864
801021872,3,977.1959
801021903,3,977.1789
801021934,3,977.1571
801021965,3,977.1752
801021997,3,977.202
801022028,3,977.1738
801022060,3,977.1599
801022090,3,977.202
801022122,3,977.2373
801022153,3,977.2181
801022184,3,977.1525
801022215,3,977.1002
801022247,3,977.11945
801022278,3,977.0933
801022309,3,977.0869
801022340,3,977.1152
801022372,3,977.18445
801022403,3,977.19086
801022434,3,977.1659
801022466,3,977.1722
801022497,3,977.1429
801022528,3,977.1354
801022559,3,977.1323
801022590,3,977.1083
801022622,3,977.0869
801022653,3,977.0869
801022684,3,977.095
801022715,3,977.1066
801022747,3,977.0933
801022778,3,977.14075
801022809,3,977.16425
801022840,3,977.17804
801022872,3,977.202
801022903,3,977.256
801022934,3,977.20905
801022965,3,977.1716
801022997,3,977.2111
801023028,3,977.1847
801023060,3,977.13464
801023090,3,977.14844
801023122,3,977.1864
801023153,3,977.1896
801023184,3,977.1763
801023215,3,977.19867
801023247,3,977.20447
801023278,3,977.13464
801023309,3,977.15485
801023340,3,977.1847
801023372,3,977.1896
801023403,3,977.2013
801023434,3,977.2135
801023465,3,977.20447
801023497,3,977.1757
801023528,3,977.15485
801023559,3,977.1112
801023590,3,977.08777
801023622,3,977.0883
801023653,3,977.0867
801023684,3,977.1122
801023715,3,977.1896
801023747,3,977.1694
801023778,3,977.14044
801023809,3,977.13727
801023840,3,977.1704
801023872,3,977.14844
801023903,3,977.1219
801023934,3,977.13306
801023965,3,977.16876
801023997,3,977.1783
801024028,3,977.1981
801024059,3,977.2199
801024090,3,977.22205
801024122,3,977.1763
801024153,3,977.18585
801024184,3,977.1804
801024215,3,977.1427
801024247,3,977.14856
801024278,3,977.12134
801024309,3,977.1139
801024340,3,977.0968
801024372,3,977.07385
801024403,3,977.0574
801024434,3,977.0557
801024465,3,977.0473
801024497,3,977.03864
801024528,3,977.06055
801024559,3,977.0798
801024590,3,977.08984
801024622,3,977.10425
801024653,3,977.0766
801024684,3,977.0809
801024715,3,977.0766
801024747,3,977.0862
801024778,3,977.1059
801024809,3,977.1059
801024840,3,977.14044
801024872,3,977.1907
801024903,3,977.19135
801024934,3,977.107
801024965,3,977.1048
801024997,3,977.1367
801025028,3,977.11597
801025059,3,977.09845
801025090,3,977.12415
801025122,3,977.1177
801025153,3,977.0717
801025184,3,977.0862
801025215,3,977.1256
801025247,3,977.1522
801025278,3,977.1662
801025309,3,977.16876
801025340,3,977.2206
801025372,3,977.1832
801025403,3,977.1225
801025434,3,977.1107
801025465,3,977.13104
801025497,3,977.15015
801025528,3,977.108
801025559,3,977.116
801025590,3,977.15125
801025622,3,977.1214
801025653,3,977.1272
801025684,3,977.12994
801025715,3,977.1715
801025747,3,977.1737
801025778,3,977.1715
801025809,3,977.1613
801025840,3,977.10535
801025872,3,977.1022
801025903,3,977.16785
801025934,3,977.1496
801025965,3,977.1587
801025997,3,977.2003
801026028,3,977.2056
801026059,3,977.20337
801026090,3,977.1388
801026122,3,977.0942
801026153,3,977.0589
801026184,3,977.08356
801026215,3,977.11804
801026247,3,977.12616
801026278,3,977.1838
801026309,3,977.221
801026340,3,977.19116
801026372,3,977.1395
801026403,3,977.164
801026434,3,977.1544
801026465,3,977.1442
801026497,3,977.13416
801026528,3,977.1587
801026559,3,977.16235
801026590,3,977.1369
801026622,3,977.1101
801026653,3,977.1032
801026684,3,977.1144
801026715,3,977.1288
801026747,3,977.1369
801026778,3,977.13043
801026809,3,977.1752
801026840,3,977.2205
801026872,3,977.2386
801026903,3,977.20935
801026934,3,977.15924
801026965,3,977.1246
801026997,3,977.1448
801027028,3,977.15814
801027059,3,977.14105
801027090,3,977.2033
801027122,3,977.1931
801027153,3,977.13245
801027184,3,977.1191
801027215,3,977.12335
801027247,3,977.1004
801027278,3,977.09827
801027309,3,977.0812
801027340,3,977.09937
801027372,3,977.10895
801027403,3,977.094
801027434,3,977.11536
801027465,3,977.1521
801027497,3,977.135
801027528,3,977.09503
801027559,3,977.1095
801027590,3,977.1393
801027622,3,977.151
801027653,3,977.13245
801027684,3,977.14667
801027715,3,977.13245
801027747,3,977.12335
801027778,3,977.12805
801027809,3,977.1271
801027840,3,977.198
801027872,3,977.1601
801027903,3,977.1696
801027934,3,977.1448
801027965,3,977.1297
801027997,3,977.1649
801028028,3,977.1761
801028059,3,977.17346
801028090,3,977.2037
801028122,3,977.2399
801028153,3,977.2682
801028184,3,977.25165
801028215,3,977.2815
801028247,3,977.30817
801028278,3,977.3071
801028309,3,977.2345
801028340,3,977.1963
801028372,3,977.1727
801028403,3,977.14764
801028434,3,977.0869
801028465,3,977.13116
801028497,3,977.145
801028528,3,977.1461
801028559,3,977.1514
801028590,3,977.19574
801028622,3,977.17596
801028653,3,977.1157
801028684,3,977.0933
801028715,3,977.0881
801028747,3,977.056
801028778,3,977.08905
801028809,3,977.09705
801028840,3,977.11304
801028872,3,977.1764
801028903,3,977.19354
801028934,3,977.2042
801028965,3,977.1648
801028997,3,977.09814
801029028,3,977.04956
801029059,3,977.0586
801029090,3,977.0864
801029122,3,977.1178
801029153,3,977.1354
801029184,3,977.17596
801029215,3,977.1727
801029247,3,977.1034
801029278,3,977.0987
801029309,3,977.1007
801029340,3,977.11304
801029372,3,977.1247
801029403,3,977.1673
801029434,3,977.2111
801029465,3,977.22394
801029497,3,977.19464
801029528,3,977.17804
801029559,3,977.137
801029590,3,977.0928
801029622,3,977.0901
801029653,3,977.1839
801029684,3,977.145
801029715,3,977.1365
801029747,3,977.1876
801029778,3,977.19354
801029809,3,977.1706
801029840,3,977.1605
801029872,3,977.2031
801029903,3,977.2277
801029934,3,977.15405
801029965,3,977.1963
801029997,3,977.2384
801030028,3,977.2294
801030060,3,977.1979
801030090,3,977.1317
801030122,3,977.125
801030153,3,977.1304
801030184,3,977.10956
801030215,3,977.07117
801030247,3,977.0744
801030278,3,977.0925
801030309,3,977.07587
801030340,3,977.0792
801030372,3,977.0809
801030403,3,977.0829
801030434,3,977.08875
801030465,3,977.0984
801030497,3,977.10956
801030528,3,977.1165
801030559,3,977.1506
801030590,3,977.1458
801030622,3,977.124
801030653,3,977.1437
801030684,3,977.1437
801030715,3,977.1394
801030747,3,977.13306
801030778,3,977.16614
801030809,3,977.1304
801030840,3,977.1314
801030872,3,977.1838
801030903,3,977.1789
801030934,3,977.13464
801030965,3,977.1464
801030997,3,977.1959
801031028,3,977.1464
801031059,3,977.12665
801031090,3,977.17834
801031122,3,977.20435
801031153,3,977.2122
801031184,3,977.1766
801031215,3,977.1553
801031247,3,977.1297
801031278,3,977.13025
801031309,3,977.1222
801031340,3,977.1286
801031372,3,977.14197
801031403,3,977.1222
801031434,3,977.1222
801031465,3,977.12067
801031497,3,977.1297
801031528,3,977.16327
801031559,3,977.175
801031590,3,977.18726
801031622,3,977.19745
801031653,3,977.2193
801031684,3,977.18463
801031715,3,977.14197
801031747,3,977.13135
801031778,3,977.159
801031809,3,977.12164
801031840,3,977.1308
801031872,3,977.17236
801031903,3,977.1686
801031934,3,977.1627
801031965,3,977.18085
801031997,3,977.2315
801032028,3,977.2453
801032059,3,977.1863
801032090,3,977.2
801032122,3,977.26245
801032153,3,977.22205
801032184,3,977.20074
801032216,3,977.22205
801032247,3,977.2082
801032278,3,977.19385
801032309,3,977.17737
801032340,3,977.16455
801032372,3,977.1902
801032403,3,977.164
801032434,3,977.1496
801032465,3,977.1416
801032497,3,977.14215
801032528,3,977.1256
801032559,3,977.1112
801032590,3,977.12354
801032622,3,977.1615
801032653,3,977.1822
801032684,3,977.1811
801032715,3,977.2184
801032747,3,977.1891
801032778,3,977.16187
801032809,3,977.15814
801032840,3,977.15485
801032872,3,977.0953
801032903,3,977.08984
801032934,3,977.09265
801032965,3,977.1319
801032997,3,977.15546
801033028,3,977.1352
801033059,3,977.1256
801033090,3,977.0979
801033122,3,977.12354
801033153,3,977.0895
801033184,3,977.0788
801033215,3,977.09485
801033247,3,977.1178
801033278,3,977.1658
801033309,3,977.1668
801033340,3,977.23346
801033372,3,977.21
801033403,3,977.178
801033434,3,977.17053
801033465,3,977.16425
801033497,3,977.1189
801033528,3,977.1525
801033559,3,977.1749
801033590,3,977.1589
801033622,3,977.2218
801033653,3,977.2069
801033684,3,977.2181
801033715,3,977.21
801033747,3,977.2218
801033778,3,977.2282
801033809,3,977.26074
801033840,3,977.2969
801033872,3,977.2767
801033903,3,977.22284
801033934,3,977.2079
801033965,3,977.22925
801033997,3,977.1818
801034028,3,977.14026
801034059,3,977.14026
801034090,3,977.13495
801034122,3,977.14185
801034153,3,977.16425
801034184,3,977.1288
801034215,3,977.1917
801034247,3,977.18585
801034278,3,977.13306
801034310,3,977.1544
801034340,3,977.1501
801034372,3,977.12085
801034403,3,977.1778
801034434,3,977.20557
801034465,3,977.20715
801034497,3,977.205
801034528,3,977.1607
801034559,3,977.11707
801034590,3,977.0984
801034622,3,977.12085
801034653,3,977.16614
801034684,3,977.147
801034715,3,977.19495
801034747,3,977.1666
801034778,3,977.1539
801034809,3,977.10645
801034840,3,977.1192
801034872,3,977.12726
801034903,3,977.13043
801034934,3,977.1325
801034965,3,977.13416
801034997,3,977.15283
801035028,3,977.08984
801035060,3,977.1144
801035090,3,977.11285
801035122,3,977.13043
801035153,3,977.1246
801035184,3,977.1381
801035215,3,977.19305
801035247,3,977.2438
801035278,3,977.2144
801035309,3,977.21985
801035340,3,977.2438
801035372,3,977.1771
801035403,3,977.1365
801035434,3,977.134
801035465,3,977.1543
801035497,3,977.1356
801035528,3,977.12054
801035559,3,977.1543
801035590,3,977.1157
801035622,3,977.1015
801035653,3,977.0918
801035684,3,977.05975
801035716,3,977.09546
801035747,3,977.11414
801035778,3,977.0934
801035809,3,977.0859
801035840,3,977.0715
801035872,3,977.0715
801035903,3,977.0689
801035934,3,977.10455
801035965,3,977.134
801035997,3,977.11316
801036028,3,977.15955
801036059,3,977.1979
801036090,3,977.2416
801036122,3,977.2416
801036153,3,977.28265
801036184,3,977.2592
801036215,3,977.2492
801036247,3,977.25574
801036278,3,977.2711
801036309,3,977.2744
801036340,3,977.2722
801036372,3,977.2237
801036403,3,977.1981
801036434,3,977.1923
801036465,3,977.11707
801036497,3,977.0942
801036528,3,977.0765
801036560,3,977.1251
801036590,3,977.2082
801036622,3,977.245
801036653,3,977.2492
801036684,3,977.23755
801036715,3,977.2424
801036747,3,977.2274
801036778,3,977.1822
801036809,3,977.1741
801036840,3,977.22205
801036872,3,977.18805
801036903,3,977.197
801036934,3,977.17834
801036965,3,977.1197
801036997,3,977.11707
801037028,3,977.1069
801037059,3,977.0371
801037090,3,977.06635
801037122,3,977.0925
801037153,3,977.0776
801037184,3,977.09204
801037215,3,977.20856
801037247,3,977.2165
801037278,3,977.09546
801037309,3,977.0945
801037340,3,977.1179
801037372,3,977.10785
801037403,3,977.072
801037434,3,977.07635
801037465,3,977.10455
801037497,3,977.0678
801037528,3,977.0481
801037559,3,977.0656
801037590,3,977.0491
801037622,3,977.0565
801037653,3,977.0971
801037684,3,977.11847
801037715,3,977.1249
801037747,3,977.2091
801037778,3,977.21985
801037809,3,977.24854
801037840,3,977.2075
801037872,3,977.1553
801037903,3,977.1494
801037934,3,977.10565
801037965,3,977.11945
801037997,3,977.1381
801038028,3,977.1083
801038059,3,977.1088
801038090,3,977.1851
801038122,3,977.1825
801038153,3,977.1515
801038184,3,977.1462
801038215,3,977.1386
801038247,3,977.1579
801038278,3,977.18665
801038309,3,977.16895
801038340,3,977.12854
801038372,3,977.1738
801038403,3,977.232
801038434,3,977.2042
801038465,3,977.2282
801038497,3,977.232
801038528,3,977.233
801038559,3,977.2069
801038590,3,977.1925
801038622,3,977.1584
801038653,3,977.18976
801038684,3,977.1819
801038715,3,977.1365
801038747,3,977.12317
801038778,3,977.18085
801038809,3,977.2117
801038840,3,977.15674
801038872,3,977.1786
801038903,3,977.2426
801038934,3,977.19995
801038966,3,977.14557
801038997,3,977.1302
801039028,3,977.1536
801039060,3,977.1242
801039090,3,977.13275
801039122,3,977.17755
801039153,3,977.2272
801039184,3,977.2272
801039215,3,977.2048
801039247,3,977.1724
801039278,3,977.1462
801039309,3,977.1356
801039340,3,977.1095
801039372,3,977.0876
801039403,3,977.09125
801039434,3,977.1196
801039465,3,977.1623
801039497,3,977.1233
801039528,3,977.15796
801039560,3,977.1436
801039590,3,977.1265
801039622,3,977.12384
801039653,3,977.0861
801039684,3,977.1142
801039715,3,977.1196
801039747,3,977.1168
801039778,3,977.102
801039809,3,977.1879
801039840,3,977.1713
801039872,3,977.0801
801039903,3,977.0647
801039934,3,977.079
801039965,3,977.1009
801039997,3,977.11536
801040028,3,977.1233
801040059,3,977.11584
801040090,3,977.102
801040122,3,977.0647
801040153,3,977.1168
801040184,3,977.11536
801040215,3,977.12225
801040247,3,977.1096
801040278,3,977.10284
801040309,3,977.16846
801040340,3,977.186
801040372,3,977.1247
801040403,3,977.1599
801040434,3,977.2058
801040465,3,977.17584
801040497,3,977.1711
801040528,3,977.217
801040559,3,977.2371
801040590,3,977.15454
801040622,3,977.15247
801040653,3,977.16315
801040684,3,977.1945
801040715,3,977.1392
801040747,3,977.10864
801040778,3,977.1422
801040809,3,977.12994
801040840,3,977.1108
801040872,3,977.12415
801040903,3,977.10284
801040934,3,977.154
801040966,3,977.1711
801040997,3,977.1796
801041028,3,977.25
801041060,3,977.2681
801041090,3,977.2281
801041122,3,977.1455
801041153,3,977.1221
801041184,3,977.0943
801041215,3,977.07465
801041247,3,977.0692
801041278,3,977.08484
801041309,3,977.09546
801041340,3,977.10455
801041372,3,977.07043
801041403,3,977.07355
801041434,3,977.0939
801041465,3,977.0678
801041497,3,977.0709
801041528,3,977.07635
801041559,3,977.09546
801041590,3,977.1622
801041622,3,977.14026
801041653,3,977.12585
801041684,3,977.12054
801041715,3,977.1275
801041747,3,977.07635
801041778,3,977.07043
801041809,3,977.079
801041840,3,977.1015
801041872,3,977.1275
801041903,3,977.1127
801041934,3,977.1787
801041965,3,977.21497
801041997,3,977.1686
801042028,3,977.18567
801042060,3,977.1851
801042090,3,977.2053
801042122,3,977.1755
801042153,3,977.11847
801042184,3,977.1275
801042215,3,977.1963
801042247,3,977.16956
801042278,3,977.1333
801042309,3,977.1466
801042340,3,977.1605
801042372,3,977.1072
801042403,3,977.073
801042434,3,977.0816
801042466,3,977.1189
801042497,3,977.10504
801042528,3,977.1215
801042559,3,977.1732
801042590,3,977.19934
801042622,3,977.17053
801042653,3,977.1583
801042684,3,977.16425
801042715,3,977.14496
801042747,3,977.19775
801042778,3,977.16425
801042809,3,977.1727
801042840,3,977.193
801042872,3,977.1668
801042903,3,977.1668
801042934,3,977.16956
801042965,3,977.1589
801042997,3,977.13116
801043028,3,977.0922
801043059,3,977.0767
801043090,3,977.10986
801043122,3,977.09906
801043153,3,977.0767
801043184,3,977.08844
801043215,3,977.07245
801043247,3,977.0976
801043278,3,977.11993
801043309,3,977.14307
801043340,3,977.1235
801043372,3,977.1363
801043403,3,977.1369
801043434,3,977.13086
801043465,3,977.12445
801043497,3,977.13086
801043528,3,977.14044
801043559,3,977.15375
801043590,3,977.1991
801043622,3,977.24347
801043653,3,977.2466
801043684,3,977.2424
801043715,3,977.2648
801043747,3,977.28345
801043778,3,977.28546
801043809,3,977.2486
801043840,3,977.2248
801043872,3,977.2135
801043903,3,977.18744
801043934,3,977.1565
801043965,3,977.1596
801043997,3,977.20337
801044028,3,977.19543
801044059,3,977.12445
801044090,3,977.0988
801044122,3,977.07324
801044153,3,977.0626
801044184,3,977.0839
801044215,3,977.0919
801044247,3,977.0786
801044278,3,977.1369
801044309,3,977.1811
801044340,3,977.18805
801044372,3,977.1811
801044403,3,977.1768
801044434,3,977.1838
801044465,3,977.1725
801044497,3,977.1634
801044528,3,977.18207
801044559,3,977.2136
801044590,3,977.2157
801044622,3,977.22266
801044653,3,977.23395
801044684,3,977.2653
801044715,3,977.22577
801044747,3,977.2173
801044778,3,977.23706
801044809,3,977.22577
801044840,3,977.2397
801044872,3,977.22266
801044903,3,977.1597
801044934,3,977.1432
801044965,3,977.10645
801044997,3,977.09204
801045028,3,977.11017
801045059,3,977.10645
801045090,3,977.11285
801045122,3,977.10535
801045153,3,977.1597
801045184,3,977.2084
801045215,3,977.1955
801045247,3,977.14044
801045278,3,977.1176
801045309,3,977.18713
801045340,3,977.1924
801045372,3,977.2041
801045403,3,977.2569
801045434,3,977.24725
801045465,3,977.2435
801045497,3,977.21796
801045528,3,977.1604
801045559,3,977.1684
801045590,3,977.2142
801045622,3,977.2281
801045653,3,977.2318
801045684,3,977.2633
801045715,3,977.2265
801045747,3,977.18164
801045778,3,977.13745
801045809,3,977.1257
801045840,3,977.11774
801045872,3,977.0745
801045903,3,977.0734
801045934,3,977.0894
801045965,3,977.0644
801045997,3,977.08514
801046028,3,977.14484
801046059,3,977.138
801046090,3,977.10175
801046122,3,977.1268
801046153,3,977.1278
801046184,3,977.1107
801046215,3,977.1342
801046247,3,977.1694
801046278,3,977.13257
801046309,3,977.156
801046340,3,977.1947
801046372,3,977.17224
801046403,3,977.16425
801046434,3,977.1504
801046465,3,977.11035
801046497,3,977.12634
801046528,3,977.0928
801046559,3,977.1253
801046590,3,977.16956
801046622,3,977.1829
801046653,3,977.1988
801046684,3,977.22876
801046715,3,977.22125
801046747,3,977.20844
801046778,3,977.2651
801046809,3,977.2426
801046840,3,977.1925
801046872,3,977.1819
801046903,3,977.23254
801046934,3,977.2176
801046965,3,977.12805
801046997,3,977.0709
801047028,3,977.0469
801047059,3,977.0384
801047090,3,977.0624
801047122,3,977.09973
801047153,3,977.10077
801047184,3,977.09174
801047215,3,977.09436
801047247,3,977.09546
801047278,3,977.09174
801047309,3,977.1094
801047340,3,977.1127
801047372,3,977.08923
801047403,3,977.11804
801047434,3,977.09406
801047465,3,977.0498
801047497,3,977.0738
801047528,3,977.11053
801047559,3,977.1319
801047590,3,977.1507
801047622,3,977.17725
801047653,3,977.22095
801047684,3,977.198
801047715,3,977.1938
801047747,3,977.1838
801047778,3,977.1873
801047809,3,977.1517
801047840,3,977.1586
801047872,3,977.1543
801047903,3,977.14215
801047934,3,977.1266
801047965,3,977.1388
801047997,3,977.16656
801048028,3,977.1507
801048059,3,977.14417
801048090,3,977.1543
801048122,3,977.14954
801048153,3,977.11804
801048184,3,977.11804
801048215,3,977.1378
801048247,3,977.1192
801048278,3,977.14417
801048309,3,977.173
801048340,3,977.173
801048372,3,977.13477
801048403,3,977.11774
801048434,3,977.17584
801048465,3,977.1609
801048497,3,977.12354
801048528,3,977.16364
801048560,3,977.15985
801048590,3,977.1551
801048622,3,977.171
801048653,3,977.23346
801048684,3,977.21313
801048715,3,977.2313
801048747,3,977.2772
801048778,3,977.2772
801048809,3,977.2041
801048840,3,977.21106
801048872,3,977.258
801048903,3,977.21155
801048934,3,977.24304
801048965,3,977.2533
801048997,3,977.1716
801049028,3,977.1812
801049059,3,977.1716
801049090,3,977.22327
801049122,3,977.2308
801049153,3,977.28564
801049184,3,977.282
801049215,3,977.1983
801049247,3,977.13477
801049278,3,977.12994
801049309,3,977.107
801049340,3,977.1182
801049372,3,977.10187
801049403,3,977.15314
801049434,3,977.1893
801049465,3,977.1302
801049497,3,977.1153
801049528,3,977.17395
801049559,3,977.20807
801049590,3,977.18665
801049622,3,977.1984
801049653,3,977.1883
801049684,3,977.2203
801049715,3,977.2053
801049747,3,977.2288
801049778,3,977.19366
801049809,3,977.20807
801049840,3,977.1883
801049872,3,977.12067
801049903,3,977.1462
801049934,3,977.0865
801049966,3,977.00696
801049997,3,977.0555
801050028,3,977.0443
801050059,3,977.0709
801050090,3,977.0838
801050122,3,977.18567
801050153,3,977.1819
801050184,3,977.1777
801050215,3,977.184
801050247,3,977.2145
801050278,3,977.1904
801050309,3,977.1344
801050340,3,977.12634
801050372,3,977.15
801050403,3,977.1147
801050434,3,977.07416
801050465,3,977.12054
801050497,3,977.13495
801050528,3,977.12054
801050559,3,977.1392
801050590,3,977.17017
801050622,3,977.17285
801050653,3,977.1419
801050684,3,977.12164
801050715,3,977.1302
801050747,3,977.12054
801050778,3,977.13495
801050809,3,977.18085
801050840,3,977.23737
801050872,3,977.256
801050903,3,977.2144
801050934,3,977.14557
801050965,3,977.15955
801050997,3,977.1392
801051028,3,977.0619
801051059,3,977.08057
801051090,3,977.056
801051122,3,977.06616
801051153,3,977.0763
801051184,3,977.12805
801051215,3,977.19257
801051247,3,977.1712
801051278,3,977.15955
801051309,3,977.1685
801051340,3,977.15955
801051372,3,977.16534
801051403,3,977.16925
801051434,3,977.16547
801051465,3,977.1548
801051497,3,977.16125
801051528,3,977.1175
801051559,3,977.0632
801051590,3,977.0438
801051622,3,977.09564
801051653,3,977.12335
801051684,3,977.11053
801051715,3,977.1501
801051747,3,977.16174
801051778,3,977.14526
801051809,3,977.14044
801051840,3,977.1794
801051872,3,977.223
801051903,3,977.20074
801051934,3,977.19275
801051965,3,977.2028
801051997,3,977.15643
801052028,3,977.13727
801052059,3,977.1896
801052090,3,977.18414
801052122,3,977.2097
801052153,3,977.25507
801052184,3,977.22845
801052215,3,977.254
801052247,3,977.20715
801052278,3,977.13727
801052309,3,977.1165
801052340,3,977.15375
801052372,3,977.0563
801052403,3,977.02094
801052434,3,977.0401
801052465,3,977.11316
801052497,3,977.1265
801052528,3,977.11957
801052559,3,977.1505
801052590,3,977.1771
801052622,3,977.1548
801052653,3,977.1265
801052684,3,977.13824
801052715,3,977.21124
801052747,3,977.2033
801052778,3,977.2497
801052809,3,977.2225
801052840,3,977.19104
801052872,3,977.1713
801052903,3,977.198
801052934,3,977.23413
801052965,3,977.2833
801052997,3,977.23206
801053028,3,977.09015
801053059,3,977.03796
801053090,3,977.09015
801053122,3,977.00165
801053153,3,976.9783
801053184,3,977.0054
801053216,3,977.0283
801053247,3,977.0731
801053278,3,977.1212
801053309,3,977.1627
801053340,3,977.19104
801053372,3,977.23004
801053403,3,977.22296
801053434,3,977.151
801053465,3,977.09283
801053497,3,977.1253
801053528,3,977.1637
801053559,3,977.167
801053590,3,977.18024
801053622,3,977.2001
801053653,3,977.2272
801053684,3,977.1632
801053715,3,977.143
801053747,3,977.224
801053778,3,977.2182
801053809,3,977.25336
801053840,3,977.2517
801053872,3,977.19574
801053903,3,977.2075
801053934,3,977.1777
801053965,3,977.23206
801053997,3,977.199
801054028,3,977.2031
801054060,3,977.17224
801054090,3,977.1323
801054122,3,977.183
801054153,3,977.2053
801054184,3,977.1974
801054216,3,977.1637
801054247,3,977.16754
801054278,3,977.21124
801054309,3,977.21387
801054340,3,977.16266
801054372,3,977.1797
801054403,3,977.176
801054434,3,977.05176
801054465,3,977.04913
801054497,3,977.04266
801054528,3,977.0918
801054560,3,977.0752
801054590,3,977.1317
801054622,3,977.1473
801054653,3,977.09015
801054684,3,977.10516
801054715,3,977.1317
801054747,3,977.1755
801054778,3,977.12634
801054809,3,977.1147
801054840,3,977.1462
801054872,3,977.1738
801054903,3,977.19366
801054934,3,977.17236
801054965,3,977.10297
801054997,3,977.0646
801055028,3,977.0246
801055059,3,976.974
801055090,3,976.9776
801055122,3,976.98566
801055153,3,976.95636
801055184,3,977.0273
801055215,3,977.0987
801055247,3,977.1083
801055278,3,977.11206
801055309,3,977.1317
801055340,3,977.13605
801055372,3,977.15
801055403,3,977.15845
801055434,3,977.1659
801055465,3,977.15955
801055497,3,977.25757
801055528,3,977.3354
801055559,3,977.27734
801055590,3,977.1659
801055622,3,977.12805
801055653,3,977.0934
801055684,3,977.05176
801055715,3,977.0507
801055747,3,977.0725
801055778,3,977.12634
801055809,3,977.1472
801055840,3,977.17926
801055872,3,977.2416
801055903,3,977.2075
801055934,3,977.18774
801055965,3,977.1851
801055997,3,977.17175
801056028,3,977.17224
801056059,3,977.14874
801056090,3,977.1434
801056122,3,977.1712
801056153,3,977.1041
801056184,3,977.10986
801056215,3,977.11835
801056247,3,977.09595
801056278,3,977.1323
801056309,3,977.16425
801056340,3,977.1564
801056372,3,977.134
801056403,3,977.16156
801056434,3,977.18085
801056465,3,977.1727
801056497,3,977.1749
801056528,3,977.24695
801056559,3,977.1995
801056590,3,977.2208
801056622,3,977.22675
801056653,3,977.2128
801056684,3,977.1727
801056715,3,977.1462
801056747,3,977.1579
801056778,3,977.18085
801056809,3,977.1835
801056840,3,977.1755
801056872,3,977.1424
801056903,3,977.1041
801056934,3,977.08264
801056965,3,977.1024
801056997,3,977.087
801057028,3,977.08264
801057059,3,977.08264
801057090,3,977.0555
801057122,3,977.0768
801057153,3,977.0987
801057184,3,977.095
801057216,3,977.1462
801057247,3,977.16907
801057278,3,977.1504
801057309,3,977.16754
801057340,3,977.1915
801057372,3,977.19305
801057403,3,977.14874
801057434,3,977.1579
801057466,3,977.19415
801057497,3,977.1665
801057528,3,977.1233
801057559,3,977.12384
801057590,3,977.10254
801057622,3,977.0608
801057653,3,977.06946
801057684,3,977.079
801057715,3,977.0625
801057747,3,977.07635
801057778,3,977.094
801057809,3,977.14465
801057840,3,977.14404
801057872,3,977.1088
801057903,3,977.0993
801057934,3,977.1099
801057965,3,977.1088
801057997,3,977.10516
801058029,3,977.0929
801058060,3,977.11584
801058090,3,977.1681
801058122,3,977.1746
801058153,3,977.1746
801058184,3,977.1718
801058216,3,977.1334
801058247,3,977.0833
801058278,3,977.07635
801058309,3,977.1088
801058340,3,977.1489
801058372,3,977.1558
801058403,3,977.167
801058434,3,977.1569
801058465,3,977.1468
801058497,3,977.14136
801058528,3,977.1643
801058560,3,977.1537
801058590,3,977.1564
801058622,3,977.1643
801058653,3,977.1734
801058684,3,977.16003
801058715,3,977.184
801058747,3,977.21985
801058778,3,977.2165
801058809,3,977.1899
801058840,3,977.23315
801058872,3,977.2283
801058903,3,977.2241
801058934,3,977.21924
801058965,3,977.16534
801058997,3,977.2187
801059028,3,977.2107
801059059,3,977.176
801059090,3,977.18774
801059122,3,977.18774
801059153,3,977.1835
801059184,3,977.1531
801059215,3,977.1681
801059247,3,977.17444
801059278,3,977.17175
801059309,3,977.1883
801059340,3,977.16534
801059372,3,977.17175
801059403,3,977.1803
801059434,3,977.1919
801059465,3,977.20166
801059497,3,977.18884
801059528,3,977.15955
801059559,3,977.2165
801059590,3,977.19525
801059622,3,977.1643
801059653,3,977.1681
801059684,3,977.19574
801059715,3,977.16003
801059747,3,977.1799
801059778,3,977.1387
801059809,3,977.1919
801059840,3,977.1777
801059872,3,977.1861
801059903,3,977.2245
801059934,3,977.2107
801059965,3,977.184
801059997,3,977.18134
801060028,3,977.2165
801060059,3,977.2012
801060090,3,977.14984
801060122,3,977.1734
801060153,3,977.1782
