gravity  Non-wakeup,QTI,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
801012504,3,0.3025751,9.788126,0.5209737
801012514,3,0.29935765,9.788556,0.51471126
801012524,3,0.29639918,9.788916,0.50955945
801012534,3,0.29290915,9.789094,0.5081687
801012544,3,0.28878686,9.789032,0.51172423
801012554,3,0.2842277,9.788747,0.5196574
801012564,3,0.27875096,9.78836,0.5298142
801012574,3,0.271992,9.788031,0.53930694
801012584,3,0.26467755,9.787861,0.5460067
801012594,3,0.24913016,9.78782,0.5539775
801012604,3,0.23294252,9.787989,0.5580292
801012614,3,0.21518065,9.788403,0.5579074
801012624,3,0.1963558,9.788985,0.5546129
801012634,3,0.17746156,9.7895,0.55187285
801012644,3,0.15830815,9.789764,0.55302846
801012654,3,0.14148717,9.789617,0.56014764
801012664,3,0.12647356,9.789059,0.5733432
801012674,3,0.113782816,9.788183,0.59069175
801012684,3,0.10138302,9.787201,0.60894066
801012694,3,0.09005643,9.786283,0.62527466
801012704,3,0.0802397,9.7856,0.63718206
801012714,3,0.07233612,9.785237,0.6436596
801012724,3,0.067497976,9.785148,0.64553064
801012734,3,0.065204814,9.785206,0.6448814
801012744,3,0.06452449,9.78531,0.64338547
801012754,3,0.06359527,9.785325,0.6432398
801012764,3,0.06280454,9.785255,0.64437765
801012774,3,0.06123551,9.785169,0.645841
801012784,3,0.059088442,9.7851,0.6470913
801012794,3,0.05674136,9.785142,0.64665335
801012804,3,0.0530526,9.785455,0.64222264
801012814,3,0.048555218,9.786039,0.6336095
801012824,3,0.043759353,9.786723,0.62332326
801012834,3,0.03853494,9.787397,0.6129988
801012844,3,0.033584464,9.7879925,0.6037074
801012854,3,0.029500687,9.788534,0.59508073
801012864,3,0.0263127,9.789067,0.5863954
801012874,3,0.02483199,9.789555,0.57826275
801012884,3,0.025234083,9.790017,0.5703694
801012894,3,0.027129455,9.790334,0.5648114
801012904,3,0.030084364,9.790523,0.5613869
801012914,3,0.03323795,9.790577,0.56025773
801012924,3,0.035424713,9.790482,0.5617697
801012934,3,0.037071157,9.79032,0.56446904
801012944,3,0.037385754,9.79014,0.56757706
801012954,3,0.037781294,9.78993,0.57116044
801012964,3,0.039102405,9.789699,0.5750288
801012974,3,0.04408091,9.789478,0.57840353
801012984,3,0.05134624,9.789287,0.5810503
801012993,3,0.060644016,9.789193,0.581728
801013003,3,0.07087256,9.789247,0.5796714
801013013,3,0.08064238,9.7894535,0.5748855
801013023,3,0.088764966,9.78977,0.5682438
801013033,3,0.094432764,9.790156,0.56062996
801013043,3,0.095131375,9.790545,0.5536726
801013053,3,0.0908453,9.79081,0.54972005
801013063,3,0.08088956,9.790836,0.55078745
801013074,3,0.06808787,9.790511,0.5582388
801013084,3,0.05287572,9.7898035,0.57212996
801013094,3,0.0357644,9.788818,0.59002674
801013104,3,0.01638547,9.787745,0.6084065
801013114,3,-0.0048344517,9.786765,0.6241755
801013124,3,-0.028088424,9.785928,0.6365555
801013134,3,-0.05178941,9.7852125,0.6460001
801013144,3,-0.07268495,9.784564,0.65377086
801013154,3,-0.090136856,9.783952,0.6607106
801013164,3,-0.10277834,9.783382,0.6672814
801013174,3,-0.11053139,9.782772,0.6749366
801013184,3,-0.11500459,9.782036,0.6847841
801013194,3,-0.11680007,9.781067,0.6981889
801013204,3,-0.117914796,9.779815,0.7153355
801013214,3,-0.11839893,9.778433,0.73389417
801013224,3,-0.1185047,9.777183,0.7503639
801013234,3,-0.11657839,9.776397,0.7608153
801013244,3,-0.112190425,9.776248,0.7633924
801013254,3,-0.10285143,9.776641,0.7596747
801013264,3,-0.08998451,9.77742,0.7512324
801013274,3,-0.072516635,9.778377,0.74058694
801013284,3,-0.05323513,9.779282,0.73022217
801013294,3,-0.033468533,9.780034,0.72125286
801013304,3,-0.022762366,9.780577,0.71428406
801013314,3,-0.012837364,9.780689,0.7129767
801013324,3,-0.0044672005,9.780544,0.71506304
801013334,3,0.0018154745,9.780432,0.7166172
801013344,3,0.0059566433,9.780663,0.71343756
801013354,3,0.008562363,9.781362,0.7037663
801013363,3,0.010085795,9.782407,0.6890522
801013373,3,0.0110811675,9.78347,0.6737879
801013383,3,0.01180535,9.78421,0.6629319
801013393,3,0.012074971,9.784461,0.6592275
801013403,3,0.011748137,9.78422,0.6627895
801013413,3,0.010906364,9.7835865,0.6720943
801013423,3,0.011009543,9.782707,0.6847692
801013433,3,0.016666,9.781717,0.69865984
801013443,3,0.02133048,9.780542,0.7147902
801013453,3,0.025900569,9.779383,0.7303504
801013463,3,0.029232025,9.778369,0.7436579
801013473,3,0.031718653,9.777621,0.7533318
801013483,3,0.033269495,9.777139,0.7595056
801013493,3,0.03404599,9.776874,0.7628673
801013503,3,0.033485156,9.776806,0.7637612
801013513,3,0.03204775,9.7769,0.762613
801013523,3,0.029748946,9.777111,0.7600009
801013533,3,0.02565643,9.77738,0.7566803
801013543,3,0.020455807,9.777593,0.7540948
801013553,3,0.014660783,9.77766,0.75334203
801013563,3,0.0090770675,9.77746,0.7560298
801013574,3,0.005434579,9.776952,0.7626206
801013584,3,0.0042950176,9.776197,0.77222127
801013594,3,0.007972671,9.775355,0.78278905
801013604,3,0.015776353,9.774648,0.7914496
801013614,3,0.02684241,9.774275,0.7957397
801013624,3,0.039265923,9.774315,0.79474556
801013634,3,0.052360803,9.774759,0.7885043
801013644,3,0.06558871,9.775481,0.7784971
801013654,3,0.078256324,9.776327,0.76660866
801013664,3,0.08980297,9.777117,0.75518143
801013674,3,0.099952966,9.7777,0.7463089
801013684,3,0.10742237,9.777938,0.742152
801013693,3,0.11108873,9.777736,0.74427736
801013703,3,0.11062332,9.776973,0.75429016
801013713,3,0.10631797,9.77565,0.7718498
801013723,3,0.09862265,9.774041,0.79294765
801013734,3,0.087808765,9.772459,0.81347257
801013744,3,0.07595231,9.771243,0.82910985
801013754,3,0.064443745,9.770582,0.8378258
801013764,3,0.05477453,9.770608,0.8382208
801013774,3,0.047498874,9.771168,0.8321152
801013784,3,0.04308744,9.772065,0.8217563
801013794,3,0.041868612,9.772941,0.8113337
801013804,3,0.04167452,9.77349,0.8047057
801013814,3,0.041828696,9.773564,0.8037922
801013824,3,0.040013265,9.773224,0.8080096
801013834,3,0.036918283,9.772534,0.8164563
801013844,3,0.032454174,9.771676,0.8268501
801013854,3,0.02678801,9.7709055,0.8361077
801013864,3,0.020914162,9.770493,0.8410892
801013874,3,0.016845396,9.770556,0.8404354
801013884,3,0.015643544,9.771036,0.8348612
801013894,3,0.01880448,9.771734,0.82659
801013904,3,0.023282455,9.772312,0.8196037
801013914,3,0.029014787,9.772503,0.817154
801013924,3,0.03612927,9.772249,0.8198985
801013934,3,0.043722216,9.771763,0.82531273
801013944,3,0.052767742,9.77129,0.83035123
801013954,3,0.060113087,9.770987,0.83342814
801013964,3,0.067973845,9.771071,0.8318364
801013974,3,0.07835238,9.771571,0.82501906
801013984,3,0.090083495,9.772411,0.8137792
801013994,3,0.102453716,9.77345,0.7997387
801014004,3,0.1161361,9.77446,0.78538173
801014014,3,0.13052465,9.775353,0.77188456
801014024,3,0.14562474,9.776069,0.7600396
801014034,3,0.15987417,9.776664,0.7494597
801014044,3,0.17289387,9.777189,0.73963624
801014054,3,0.1840839,9.777722,0.7298323
801014064,3,0.19319372,9.77824,0.72046536
801014074,3,0.20060445,9.778718,0.7119209
801014084,3,0.20648186,9.779254,0.702804
801014093,3,0.21025583,9.779962,0.69175607
801014103,3,0.21134798,9.780816,0.67923623
801014113,3,0.20917553,9.781806,0.6655012
801014124,3,0.20409995,9.78284,0.65174705
801014134,3,0.1981762,9.783791,0.6391836
801014144,3,0.19237323,9.784551,0.6292323
801014154,3,0.18830445,9.78506,0.6225261
801014164,3,0.18706568,9.785276,0.6194908
801014174,3,0.18747184,9.785242,0.61990595
801014185,3,0.18862401,9.785039,0.62275124
801014195,3,0.18951076,9.784695,0.6278661
801014204,3,0.18957658,9.784297,0.63402385
801014214,3,0.18854673,9.783962,0.6394663
801014224,3,0.18704358,9.783915,0.6406255
801014234,3,0.18583693,9.78418,0.6369191
801014244,3,0.18575086,9.784688,0.62909096
801014254,3,0.18703896,9.785301,0.619096
801014264,3,0.18937185,9.785835,0.6098697
801014274,3,0.19307682,9.786178,0.6031943
801014284,3,0.19720286,9.786274,0.600277
801014294,3,0.20238791,9.786158,0.6004554
801014304,3,0.20798463,9.7859,0.60272783
801014314,3,0.21421854,9.78558,0.6057442
801014324,3,0.2224688,9.785189,0.60908294
801014334,3,0.22877473,9.784729,0.6140998
801014344,3,0.23567984,9.784279,0.61864495
801014355,3,0.24436818,9.784016,0.61944383
801014365,3,0.25406137,9.783995,0.61586684
801014375,3,0.26409766,9.784243,0.6076559
801014385,3,0.27360892,9.784584,0.59786177
801014395,3,0.28068075,9.78489,0.5895114
801014405,3,0.28436142,9.785022,0.585556
801014415,3,0.28512463,9.78495,0.5863806
801014425,3,0.28374243,9.784747,0.59042054
801014435,3,0.28043973,9.784533,0.59553266
801014445,3,0.27679256,9.784368,0.59994745
801014455,3,0.27188867,9.784367,0.60218626
801014465,3,0.2675621,9.78449,0.6021309
801014475,3,0.2637081,9.78455,0.602852
801014485,3,0.25906146,9.7843,0.6088982
801014495,3,0.2512285,9.783637,0.62267053
801014504,3,0.23926964,9.782615,0.6431055
801014514,3,0.22420081,9.781366,0.66708386
801014525,3,0.20877697,9.780164,0.6893361
801014535,3,0.19404192,9.779437,0.7038
801014545,3,0.181021,9.77938,0.7080566
801014555,3,0.17086624,9.779828,0.7043865
801014565,3,0.16235614,9.780488,0.6972002
801014575,3,0.15421216,9.780975,0.6921832
801014585,3,0.14545879,9.780997,0.6937791
801014596,3,0.13552523,9.780324,0.70518047
801014606,3,0.12473709,9.7789755,0.725585
801014616,3,0.11175306,9.777107,0.7523769
801014626,3,0.09644105,9.775222,0.7785309
801014636,3,0.079660945,9.7738,0.79803985
801014646,3,0.063948706,9.77322,0.8065207
801014656,3,0.05138054,9.773475,0.80432796
801014666,3,0.041843124,9.774384,0.79377306
801014675,3,0.03425167,9.775565,0.77944756
801014685,3,0.028948039,9.776637,0.76611036
801014695,3,0.02363856,9.777355,0.7570692
801014705,3,0.0186746,9.777633,0.7536112
801014715,3,0.013889856,9.77743,0.7563542
801014725,3,0.00811891,9.777001,0.7619456
801014736,3,0.0012506923,9.7767315,0.7654431
801014746,3,-0.0058008027,9.776788,0.7646935
801014756,3,-0.011849446,9.777211,0.7591998
801014766,3,-0.015163248,9.777785,0.7517067
801014776,3,-0.016085377,9.778362,0.7441358
801014786,3,-0.014897307,9.778897,0.73711264
801014796,3,-0.011805358,9.779428,0.7300979
801014806,3,-0.008206438,9.780065,0.7215581
801014816,3,-0.0062702186,9.780923,0.70987016
801014826,3,-0.0060398546,9.781913,0.6961001
801014836,3,-0.008099857,9.782877,0.6823812
801014846,3,-0.011755904,9.783716,0.67017066
801014856,3,-0.016197722,9.784336,0.66097677
801014866,3,-0.021085843,9.7847805,0.65421087
801014876,3,-0.025065297,9.785092,0.649409
801014886,3,-0.027602926,9.785347,0.6454384
801014896,3,-0.028112177,9.7856045,0.6415105
801014906,3,-0.02622426,9.785901,0.6370544
801014916,3,-0.0223616,9.786135,0.6336088
801014927,3,-0.018411415,9.786299,0.631197
801014937,3,-0.0146592185,9.786386,0.6299366
801014947,3,-0.01137669,9.786355,0.6304907
801014957,3,-0.010761502,9.786139,0.6338505
801014967,3,-0.011356855,9.78581,0.63888586
801014977,3,-0.012657396,9.7855,0.6436002
801014988,3,-0.0144772325,9.785296,0.6466403
801014998,3,-0.016380245,9.78526,0.64714426
801015008,3,-0.018114004,9.785406,0.6448931
801015018,3,-0.020410156,9.785783,0.639081
801015028,3,-0.022745617,9.786425,0.62910277
801015039,3,-0.026128994,9.787328,0.6147472
801015049,3,-0.03113475,9.788424,0.5968135
801015059,3,-0.039293814,9.789587,0.5769143
801015069,3,-0.05020114,9.790604,0.55853844
801015079,3,-0.062126584,9.791323,0.5445404
801015089,3,-0.073478416,9.791669,0.5368521
801015099,3,-0.08301247,9.791725,0.5344357
801015109,3,-0.08841387,9.791589,0.5360624
801015119,3,-0.09091149,9.791418,0.53876626
801015129,3,-0.09347184,9.791349,0.5395707
801015140,3,-0.094507664,9.791591,0.5349866
801015150,3,-0.093627624,9.79233,0.5214467
801015160,3,-0.09247877,9.793512,0.4989569
801015170,3,-0.09262908,9.794839,0.4721569
801015180,3,-0.09318872,9.796038,0.44648302
801015190,3,-0.09470741,9.796865,0.42760384
801015200,3,-0.096826516,9.797213,0.4190828
801015210,3,-0.098476544,9.797123,0.42078465
801015220,3,-0.09995118,9.796737,0.42934656
801015230,3,-0.100379825,9.796199,0.44136146
801015240,3,-0.100429535,9.795645,0.45347443
801015250,3,-0.10132963,9.795215,0.4624919
801015260,3,-0.10384723,9.794979,0.4668891
801015270,3,-0.10858339,9.79488,0.46787867
801015280,3,-0.11681549,9.794778,0.46804056
801015290,3,-0.12737842,9.794612,0.46877405
801015300,3,-0.1391357,9.794322,0.47145167
801015310,3,-0.14976153,9.793979,0.4753256
801015320,3,-0.15866116,9.793698,0.47821152
801015330,3,-0.16541855,9.793558,0.4787936
801015340,3,-0.17167877,9.793503,0.47773278
801015350,3,-0.17790113,9.793409,0.47737524
801015360,3,-0.18602939,9.793047,0.4816644
801015371,3,-0.19711766,9.792277,0.49278435
801015381,3,-0.21177384,9.791095,0.50990915
801015391,3,-0.2298901,9.789645,0.52950084
801015401,3,-0.24900828,9.788227,0.5468073
801015411,3,-0.2661612,9.787705,0.5480622
801015421,3,-0.28120628,9.787413,0.5457665
801015431,3,-0.2930026,9.787203,0.54332674
801015441,3,-0.29999524,9.786964,0.5438056
801015451,3,-0.30292577,9.786575,0.54914945
801015461,3,-0.3022377,9.785943,0.5606737
801015471,3,-0.29847333,9.785007,0.57872546
801015481,3,-0.2918385,9.7838545,0.6011789
801015491,3,-0.28027362,9.782663,0.6255655
801015501,3,-0.26312727,9.781666,0.64818496
801015511,3,-0.24176154,9.781031,0.66586345
801015522,3,-0.21817282,9.780717,0.6785086
801015532,3,-0.19658463,9.780657,0.6859407
801015542,3,-0.180441,9.780656,0.69035333
801015552,3,-0.17024006,9.780617,0.69349414
801015562,3,-0.16584401,9.780451,0.6968829
801015572,3,-0.1668816,9.780152,0.7008288
801015582,3,-0.17272806,9.779761,0.70486057
801015592,3,-0.18260844,9.779271,0.70916396
801015602,3,-0.19460426,9.7786045,0.7151157
801015612,3,-0.20737775,9.777666,0.72431374
801015622,3,-0.22028632,9.776391,0.73758817
801015632,3,-0.23334566,9.774833,0.7540501
801015642,3,-0.2377902,9.773249,0.77295285
801015652,3,-0.24130291,9.771502,0.79367304
801015662,3,-0.25489077,9.770313,0.8039876
801015672,3,-0.26697227,9.769693,0.80760103
801015682,3,-0.2670935,9.7692,0.81348616
801015692,3,-0.2666501,9.769384,0.8114287
801015702,3,-0.26721516,9.770164,0.8018074
801015712,3,-0.26704264,9.771444,0.78609526
801015722,3,-0.26681814,9.773011,0.7664415
801015732,3,-0.2666282,9.774557,0.74655
801015742,3,-0.26631466,9.775821,0.7299307
801015752,3,-0.26584998,9.775259,0.7375767
801015762,3,-0.2637131,9.774334,0.75048983
801015772,3,-0.25988272,9.77343,0.763485
801015782,3,-0.25561348,9.773001,0.7703955
801015792,3,-0.25069544,9.773335,0.76775
801015802,3,-0.24587652,9.774427,0.75530356
801015812,3,-0.24041761,9.776026,0.7361403
801015822,3,-0.23333505,9.77772,0.7156237
801015832,3,-0.22497359,9.779154,0.6985131
801015842,3,-0.21567352,9.780173,0.68708956
801015852,3,-0.2056313,9.780915,0.6795556
801015862,3,-0.19548284,9.781679,0.6715155
801015872,3,-0.18597268,9.782618,0.6604453
801015882,3,-0.17835465,9.783631,0.64740175
801015892,3,-0.17268881,9.784539,0.6351131
801015902,3,-0.16850762,9.78526,0.62503225
801015912,3,-0.16530715,9.785837,0.61680293
801015922,3,-0.163326,9.786372,0.60879457
801015932,3,-0.16205582,9.78693,0.6001186
801015942,3,-0.16068332,9.7875595,0.5901297
801015952,3,-0.15958852,9.788284,0.57828075
801015962,3,-0.15878533,9.789097,0.56457174
801015972,3,-0.15811734,9.789897,0.5507284
801015982,3,-0.15749499,9.790541,0.5393536
801015992,3,-0.15710278,9.790957,0.531837
801016002,3,-0.1576253,9.791143,0.5282432
801016012,3,-0.15980315,9.791137,0.5277054
801016022,3,-0.16342181,9.791006,0.5290322
801016032,3,-0.16681634,9.7908535,0.53081155
801016042,3,-0.16671143,9.790903,0.5299057
801016052,3,-0.16539742,9.790988,0.52874714
801016062,3,-0.16232678,9.7913065,0.52378166
801016071,3,-0.15784872,9.791893,0.5141013
801016081,3,-0.15302782,9.792697,0.50004894
801016091,3,-0.14678445,9.793619,0.48360115
801016101,3,-0.13839702,9.794541,0.4671149
801016111,3,-0.13156168,9.795176,0.45566198
801016121,3,-0.12486789,9.795482,0.4509204
801016131,3,-0.11924926,9.795373,0.45480096
801016141,3,-0.11317842,9.794914,0.46610063
801016151,3,-0.105040304,9.794301,0.48064503
801016161,3,-0.09215402,9.793822,0.49291098
801016171,3,-0.07730633,9.793604,0.49973643
801016181,3,-0.061364617,9.793742,0.49924484
801016191,3,-0.04495504,9.794153,0.49288994
801016201,3,-0.030937852,9.794626,0.48451018
801016211,3,-0.018807227,9.794965,0.4782283
801016221,3,-0.008702256,9.795021,0.47736034
801016231,3,8.216569E-4,9.794751,0.48294225
801016241,3,0.009880714,9.794265,0.49261415
801016251,3,0.019193629,9.793764,0.50220466
801016261,3,0.02841473,9.7933855,0.50908345
801016271,3,0.03678157,9.793179,0.51254183
801016281,3,0.046731304,9.793179,0.5117132
801016291,3,0.05837556,9.793327,0.50766855
801016301,3,0.06925482,9.793633,0.5003523
801016311,3,0.0794194,9.793933,0.49290407
801016321,3,0.08508284,9.794131,0.4879852
801016331,3,0.0860377,9.794117,0.4881282
801016341,3,0.081192344,9.793857,0.49413142
801016351,3,0.071765505,9.7933445,0.50559694
801016361,3,0.059702802,9.792614,0.5210778
801016371,3,0.056341764,9.792041,0.53212124
801016381,3,0.05438653,9.791704,0.53848773
801016391,3,0.05347249,9.791616,0.540158
801016401,3,0.05327631,9.791664,0.5393113
801016411,3,0.05348061,9.791653,0.53950596
801016421,3,0.05395574,9.791386,0.5442722
801016431,3,0.054772973,9.790792,0.5547556
801016441,3,0.05638462,9.789869,0.5706636
801016451,3,0.058920257,9.788649,0.5909927
801016461,3,0.06190269,9.787236,0.61365503
801016471,3,0.0644232,9.785844,0.6352128
801016481,3,0.06482712,9.784745,0.6518692
801016491,3,0.061506823,9.784177,0.6606712
801016501,3,0.054340243,9.784217,0.66070914
801016511,3,0.044557393,9.784813,0.6525679
801016521,3,0.034253936,9.785765,0.63875973
801016531,3,0.025384761,9.786865,0.6221098
801016541,3,0.018934771,9.78788,0.6061564
801016551,3,0.015198716,9.788588,0.59473616
801016561,3,0.014031461,9.788866,0.5901564
801016571,3,0.015518123,9.788703,0.59282947
801016581,3,0.020178514,9.788223,0.6005547
801016591,3,0.026874082,9.787671,0.60922295
801016601,3,0.030674715,9.787211,0.6163807
801016611,3,0.03448938,9.786856,0.62180185
801016621,3,0.037437633,9.78682,0.62219965
801016631,3,0.039042916,9.787124,0.61730385
801016641,3,0.03793338,9.787675,0.60857314
801016651,3,0.035097018,9.788329,0.59812903
801016661,3,0.030530179,9.788999,0.5873361
801016671,3,0.02436605,9.789633,0.5769642
801016681,3,0.016396618,9.790199,0.5675392
801016690,3,0.007288577,9.790658,0.55979115
801016700,3,-0.0018992005,9.790968,0.55438787
801016710,3,-0.0107774325,9.7910595,0.5526431
801016720,3,-0.017079027,9.790878,0.55569565
801016730,3,-0.022060791,9.790498,0.5621903
801016740,3,-0.02381727,9.79012,0.56865174
801016750,3,-0.022730533,9.789954,0.57155865
801016760,3,-0.020269046,9.79009,0.5693144
801016770,3,-0.016062073,9.790551,0.56145895
801016780,3,-0.010315199,9.791205,0.5500735
801016790,3,-0.0019346802,9.791872,0.53817296
801016800,3,0.008863958,9.792437,0.5277173
801016810,3,0.021340182,9.79289,0.51889384
801016820,3,0.035986334,9.793279,0.51067376
801016830,3,0.05154237,9.7937155,0.5008615
801016840,3,0.067520805,9.794244,0.4884871
801016850,3,0.08232437,9.794843,0.47398588
801016860,3,0.09479251,9.795384,0.46027175
801016870,3,0.10296267,9.795785,0.4498626
801016880,3,0.105695724,9.796067,0.4430408
801016890,3,0.10397124,9.796323,0.4377661
801016900,3,0.09838828,9.796658,0.43152177
801016910,3,0.08994091,9.79718,0.42138472
801016920,3,0.0800582,9.797896,0.40645134
801016930,3,0.06994724,9.798747,0.38735938
801016940,3,0.06036092,9.799621,0.36630407
801016950,3,0.05206892,9.8003845,0.34662205
801016960,3,0.046800196,9.800954,0.33089602
801016970,3,0.044218294,9.801278,0.32151118
801016980,3,0.043023575,9.801376,0.31869602
801016990,3,0.042263735,9.801271,0.3219937
801017000,3,0.04129174,9.800985,0.33069336
801017010,3,0.04104105,9.800554,0.34327587
801017020,3,0.038982056,9.800064,0.3572159
801017030,3,0.03461207,9.799629,0.3694085
801017040,3,0.027990343,9.79936,0.37701052
801017050,3,0.020091634,9.799331,0.37829083
801017060,3,0.012724283,9.799578,0.37218156
801017070,3,0.0066809794,9.800067,0.35919714
801017080,3,0.0027153853,9.800648,0.3430527
801017090,3,-7.094643E-5,9.801173,0.32772222
801017100,3,-0.0034637032,9.801515,0.31730318
801017110,3,-0.008843294,9.801609,0.31428394
801017120,3,-0.017470999,9.801506,0.31710112
801017130,3,-0.028136747,9.801336,0.32153776
801017140,3,-0.038644668,9.801245,0.32323763
801017150,3,-0.047488663,9.801338,0.31920427
801017160,3,-0.053197566,9.80159,0.31049672
801017170,3,-0.055319604,9.801898,0.30018818
801017180,3,-0.05523269,9.80216,0.29150966
801017190,3,-0.055064708,9.802256,0.28832996
801017200,3,-0.055415936,9.802127,0.29261458
801017210,3,-0.058363486,9.801761,0.30408376
801017220,3,-0.06514091,9.801241,0.3191101
801017230,3,-0.07456242,9.800621,0.33563408
801017240,3,-0.084486686,9.8000555,0.34955147
801017250,3,-0.093933605,9.799655,0.35821873
801017260,3,-0.109009095,9.799918,0.3465632
801017270,3,-0.12396143,9.800211,0.33301437
801017280,3,-0.13819847,9.800448,0.3201575
801017290,3,-0.15132996,9.800599,0.30941892
801017300,3,-0.16433689,9.800588,0.30310524
801017310,3,-0.17900945,9.800337,0.30287054
801017320,3,-0.19537331,9.7997875,0.3104225
801017330,3,-0.21175842,9.798919,0.3266991
801017340,3,-0.22571568,9.797821,0.3494689
801017350,3,-0.23678872,9.796665,0.37372497
801017360,3,-0.24535178,9.795635,0.39462277
801017370,3,-0.25166622,9.794838,0.41012758
801017380,3,-0.25559017,9.794203,0.42267942
801017390,3,-0.25784928,9.793549,0.43623748
801017400,3,-0.25909203,9.792738,0.4533666
801017410,3,-0.2585314,9.791647,0.47664413
801017420,3,-0.2551884,9.790294,0.50539535
801017430,3,-0.24934192,9.788784,0.53657854
801017440,3,-0.24292074,9.787316,0.5655113
801017450,3,-0.23773454,9.786094,0.5884128
801017460,3,-0.23381181,9.78527,0.6035071
801017470,3,-0.2314181,9.784819,0.61167204
801017480,3,-0.23069318,9.784589,0.6156176
801017490,3,-0.23151821,9.784375,0.61870396
801017500,3,-0.2322842,9.78401,0.6241787
801017510,3,-0.23271576,9.783429,0.63304317
801017520,3,-0.23420495,9.782674,0.6440694
801017530,3,-0.23840141,9.7817135,0.6569932
801017540,3,-0.24510571,9.780468,0.6728627
801017550,3,-0.24941024,9.779371,0.6870732
801017560,3,-0.25428396,9.778066,0.703667
801017570,3,-0.25652808,9.776716,0.72138023
801017580,3,-0.25449005,9.7756195,0.7368046
801017590,3,-0.24605042,9.775062,0.7470086
801017600,3,-0.23117705,9.775177,0.7502397
801017610,3,-0.21243435,9.775835,0.74721056
801017620,3,-0.19246246,9.776851,0.73928547
801017630,3,-0.17366484,9.777946,0.72937727
801017640,3,-0.15764098,9.778864,0.7206764
801017650,3,-0.14406022,9.779382,0.7164802
801017660,3,-0.13936678,9.778117,0.7344244
801017670,3,-0.13324925,9.776626,0.75512725
801017680,3,-0.12489184,9.775364,0.7726938
801017689,3,-0.11414733,9.774709,0.78257394
801017699,3,-0.10128026,9.774812,0.7830544
801017709,3,-0.087023765,9.7755375,0.7756776
801017719,3,-0.07326501,9.776479,0.7651653
801017729,3,-0.06263159,9.777112,0.7579921
801017739,3,-0.055998083,9.777083,0.75888014
801017749,3,-0.054305144,9.776226,0.76996785
801017759,3,-0.05622251,9.77471,0.78883797
801017769,3,-0.05952722,9.772963,0.8099592
801017779,3,-0.061827306,9.771423,0.8281732
801017789,3,-0.06342207,9.770507,0.8387855
801017799,3,-0.065077886,9.770257,0.8415644
801017809,3,-0.06857842,9.77044,0.83916026
801017819,3,-0.07332742,9.77082,0.8343262
801017829,3,-0.078439616,9.7711935,0.8294695
801017839,3,-0.08378723,9.771419,0.82628864
801017849,3,-0.088748746,9.771461,0.82525843
801017859,3,-0.0925575,9.771438,0.8251253
801017869,3,-0.09506746,9.77144,0.8248146
801017879,3,-0.095887884,9.771544,0.8234772
801017889,3,-0.09506531,9.771735,0.82130325
801017899,3,-0.093987934,9.771999,0.81827176
801017909,3,-0.09333061,9.7723675,0.8139456
801017919,3,-0.09205143,9.772878,0.8079474
801017929,3,-0.089311846,9.773528,0.80034953
801017939,3,-0.08475524,9.77432,0.7911193
801017949,3,-0.07985165,9.77515,0.781305
801017959,3,-0.07664405,9.775752,0.7740665
801017969,3,-0.07626714,9.775872,0.7725813
801017979,3,-0.078687824,9.775393,0.7783865
801017989,3,-0.082171656,9.774288,0.7917855
801017999,3,-0.08558068,9.772657,0.8113099
801018009,3,-0.08904147,9.77074,0.833733
801018019,3,-0.09262106,9.768927,0.85431725
801018029,3,-0.09641537,9.767656,0.8683111
801018039,3,-0.0994699,9.76723,0.87276757
801018049,3,-0.100541644,9.767719,0.8671394
801018059,3,-0.099091835,9.769023,0.8525122
801018069,3,-0.09430647,9.770907,0.83118206
801018079,3,-0.086013906,9.773082,0.8061421
801018089,3,-0.0753715,9.775233,0.78071785
801018099,3,-0.063078985,9.777158,0.75735915
801018109,3,-0.04881729,9.778764,0.73742586
801018119,3,-0.033490166,9.780011,0.7215636
801018129,3,-0.018505763,9.781011,0.70842874
801018139,3,-0.0050890977,9.781969,0.6952965
801018149,3,0.0058490555,9.783082,0.67945504
801018159,3,0.0147297215,9.784397,0.6601051
801018169,3,0.022548636,9.785805,0.6386762
801018179,3,0.03020818,9.7870865,0.61841017
801018189,3,0.037669152,9.788094,0.6018267
801018199,3,0.04438408,9.788723,0.5910293
801018209,3,0.04891363,9.788873,0.5881903
801018219,3,0.05120197,9.7884,0.5958149
801018229,3,0.052571125,9.7872,0.61509836
801018239,3,0.053705398,9.785404,0.64294016
801018249,3,0.053873096,9.78345,0.67200917
801018259,3,0.052220028,9.781923,0.6940072
801018269,3,0.04837377,9.781235,0.7039176
801018279,3,0.04349615,9.781423,0.7016192
801018289,3,0.037387,9.782191,0.6911744
801018299,3,0.029723061,9.783135,0.67807025
801018308,3,0.01990808,9.7838745,0.6676782
801018318,3,0.008756838,9.784134,0.6641012
801018328,3,-0.0017095647,9.783828,0.6686681
801018338,3,-0.010637633,9.783016,0.6803549
801018348,3,-0.019157786,9.781863,0.69653684
801018358,3,-0.02839957,9.7805395,0.71457976
801018368,3,-0.03843838,9.779286,0.7310698
801018378,3,-0.048492327,9.778381,0.7424917
801018388,3,-0.05833485,9.778027,0.74644613
801018398,3,-0.06633906,9.7782345,0.7430372
