Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801751366,3,-0.30921224,-0.62782663,0.637234,0.32272956,-1.0
801751376,3,-0.30921072,-0.62782973,0.6372304,0.32273206,-1.0
801751386,3,-0.3092061,-0.62783796,0.6372264,0.32272846,-1.0
801751396,3,-0.30920535,-0.6278394,0.6372251,0.32272896,-1.0
801751406,3,-0.3092039,-0.6278418,0.637225,0.32272595,-1.0
801751416,3,-0.30920362,-0.6278421,0.6372254,0.32272467,-1.0
801751426,3,-0.30920905,-0.627833,0.6372274,0.3227332,-1.0
801751436,3,-0.3092089,-0.62783337,0.6372266,0.3227342,-1.0
801751446,3,-0.30920672,-0.6278374,0.6372239,0.32273382,-1.0
801751456,3,-0.3092031,-0.62784284,0.63722587,0.3227228,-1.0
801751466,3,-0.30919832,-0.6278504,0.63722646,0.32271147,-1.0
801751476,3,-0.30920067,-0.6278463,0.63722813,0.32271394,-1.0
801751486,3,-0.30920517,-0.627839,0.63722867,0.32272276,-1.0
801751496,3,-0.30920354,-0.6278415,0.63722926,0.32271832,-1.0
801751505,3,-0.30920222,-0.62784314,0.63723165,0.32271168,-1.0
801751515,3,-0.30919582,-0.6278526,0.63723606,0.32269064,-1.0
801751525,3,-0.30919132,-0.6278578,0.63724655,0.32266405,-1.0
801751535,3,-0.30918646,-0.627866,0.6372444,0.32265696,-1.0
801751545,3,-0.30919042,-0.6278606,0.6372395,0.32267347,-1.0
801751555,3,-0.30918777,-0.6278663,0.6372319,0.32267997,-1.0
801751565,3,-0.30918103,-0.62787694,0.6372329,0.32266378,-1.0
801751575,3,-0.30917525,-0.62788546,0.6372368,0.322645,-1.0
801751585,3,-0.30917075,-0.62789357,0.63723236,0.32264236,-1.0
801751595,3,-0.30917537,-0.62788594,0.63723326,0.32265088,-1.0
801751605,3,-0.30917192,-0.627891,0.6372359,0.32263917,-1.0
801751615,3,-0.30916834,-0.6278969,0.63723505,0.3226328,-1.0
801751625,3,-0.30915967,-0.62791044,0.6372369,0.3226111,-1.0
801751635,3,-0.30915192,-0.6279221,0.637241,0.32258767,-1.0
801751645,3,-0.30915266,-0.62792164,0.63723737,0.32259515,-1.0
801751655,3,-0.30915534,-0.62791836,0.6372318,0.32260984,-1.0
801751665,3,-0.30915397,-0.627921,0.63722956,0.3226105,-1.0
801751675,3,-0.30915377,-0.627922,0.63722605,0.32261568,-1.0
801751685,3,-0.30915448,-0.6279208,0.6372264,0.3226166,-1.0
801751695,3,-0.30915684,-0.6279164,0.6372295,0.3226168,-1.0
801751705,3,-0.3091525,-0.6279222,0.6372357,0.32259747,-1.0
801751715,3,-0.3091499,-0.6279257,0.6372395,0.32258567,-1.0
801751725,3,-0.30915484,-0.6279179,0.6372387,0.32259768,-1.0
801751735,3,-0.30915043,-0.6279246,0.6372404,0.32258537,-1.0
801751745,3,-0.3091521,-0.6279233,0.63723314,0.3226007,-1.0
801751755,3,-0.30915427,-0.62791795,0.63724303,0.3225895,-1.0
801751765,3,-0.30915323,-0.62792,0.6372413,0.32259002,-1.0
801751775,3,-0.30915546,-0.62791705,0.63723785,0.3226004,-1.0
801751785,3,-0.30914992,-0.627925,0.637243,0.3225801,-1.0
801751795,3,-0.30914608,-0.62793124,0.6372423,0.32257292,-1.0
801751805,3,-0.30913967,-0.6279416,0.6372418,0.3225599,-1.0
801751815,3,-0.3091384,-0.6279436,0.6372425,0.3225559,-1.0
801751825,3,-0.30913952,-0.6279431,0.63723534,0.3225699,-1.0
801751835,3,-0.30913284,-0.62795264,0.6372417,0.3225451,-1.0
801751846,3,-0.30912262,-0.6279677,0.6372486,0.32251212,-1.0
801751856,3,-0.3091191,-0.62797326,0.637249,0.32250375,-1.0
801751866,3,-0.30912393,-0.6279655,0.63724923,0.32251385,-1.0
801751876,3,-0.3091231,-0.6279662,0.63725233,0.322507,-1.0
801751886,3,-0.3091196,-0.62797225,0.63724995,0.32250336,-1.0
801751896,3,-0.30912718,-0.62796015,0.6372498,0.32251987,-1.0
801751906,3,-0.30912405,-0.62796575,0.63724667,0.32251823,-1.0
801751916,3,-0.30912253,-0.62796944,0.6372401,0.32252544,-1.0
801751926,3,-0.30911955,-0.6279731,0.63724613,0.3225093,-1.0
801751936,3,-0.3091183,-0.62797517,0.63724583,0.32250705,-1.0
801751946,3,-0.30911633,-0.6279776,0.6372495,0.32249692,-1.0
801751956,3,-0.3091205,-0.62797105,0.637249,0.3225068,-1.0
801751966,3,-0.3091258,-0.62796205,0.63725126,0.32251462,-1.0
801751976,3,-0.3091265,-0.6279603,0.63725454,0.32251087,-1.0
801751986,3,-0.30912238,-0.6279672,0.63725334,0.32250392,-1.0
801751996,3,-0.30912486,-0.6279637,0.63725066,0.32251352,-1.0
801752006,3,-0.3091227,-0.6279665,0.6372542,0.3225032,-1.0
801752016,3,-0.30911797,-0.6279734,0.6372578,0.32248715,-1.0
801752026,3,-0.30911627,-0.62797666,0.63725495,0.32248807,-1.0
801752036,3,-0.30910987,-0.6279875,0.637252,0.32247898,-1.0
801752046,3,-0.3091132,-0.62798315,0.63724685,0.32249448,-1.0
801752056,3,-0.30911702,-0.6279762,0.63725126,0.32249558,-1.0
801752066,3,-0.3091083,-0.62799,0.6372522,0.32247514,-1.0
801752076,3,-0.30909336,-0.62801296,0.6372575,0.32243425,-1.0
801752086,3,-0.30909616,-0.62800765,0.6372616,0.32243374,-1.0
801752096,3,-0.30909255,-0.62801343,0.637262,0.32242534,-1.0
801752106,3,-0.30908796,-0.6280213,0.6372592,0.32241997,-1.0
801752116,3,-0.3090873,-0.62802356,0.63725287,0.32242864,-1.0
801752126,3,-0.30907962,-0.62803537,0.6372556,0.3224075,-1.0
801752136,3,-0.30907926,-0.6280364,0.63725317,0.32241076,-1.0
801752146,3,-0.30907953,-0.6280353,0.6372566,0.32240582,-1.0
801752156,3,-0.30907825,-0.6280368,0.6372596,0.32239822,-1.0
801752166,3,-0.30907413,-0.62804353,0.63725877,0.32239068,-1.0
801752176,3,-0.3090768,-0.6280391,0.6372599,0.32239458,-1.0
801752186,3,-0.30907395,-0.6280444,0.6372557,0.32239512,-1.0
801752196,3,-0.30907184,-0.628047,0.6372603,0.3223832,-1.0
801752206,3,-0.30907044,-0.6280491,0.6372611,0.32237887,-1.0
801752216,3,-0.30906537,-0.62805593,0.6372677,0.32235733,-1.0
801752226,3,-0.30906627,-0.6280545,0.6372678,0.32235906,-1.0
801752236,3,-0.3090628,-0.6280605,0.63726515,0.32235587,-1.0
801752246,3,-0.30906123,-0.6280633,0.63726383,0.32235458,-1.0
801752256,3,-0.30906308,-0.62806016,0.6372647,0.32235712,-1.0
801752266,3,-0.30906895,-0.6280515,0.6372607,0.32237634,-1.0
801752276,3,-0.30906713,-0.62805486,0.6372584,0.32237604,-1.0
801752286,3,-0.3090674,-0.6280547,0.6372569,0.322379,-1.0
801752296,3,-0.3090698,-0.6280504,0.6372594,0.32238024,-1.0
801752306,3,-0.3090656,-0.62805706,0.6372597,0.32237065,-1.0
801752316,3,-0.30906922,-0.6280528,0.6372517,0.32239136,-1.0
801752326,3,-0.30906692,-0.6280568,0.63724977,0.32238945,-1.0
801752336,3,-0.3090646,-0.6280616,0.6372444,0.32239306,-1.0
801752347,3,-0.3090623,-0.62806493,0.63724625,0.32238507,-1.0
801752357,3,-0.30906615,-0.6280587,0.63724697,0.32239226,-1.0
801752367,3,-0.30906555,-0.6280596,0.6372468,0.3223912,-1.0
801752377,3,-0.3090618,-0.62806505,0.63724995,0.3223781,-1.0
801752387,3,-0.30906817,-0.6280528,0.63726044,0.32237503,-1.0
801752397,3,-0.3090688,-0.62805176,0.6372605,0.32237628,-1.0
801752407,3,-0.30907047,-0.6280485,0.6372639,0.3223745,-1.0
801752416,3,-0.30907843,-0.62803733,0.6372552,0.32240564,-1.0
801752426,3,-0.30907458,-0.62804246,0.6372607,0.32238853,-1.0
801752436,3,-0.30907425,-0.6280426,0.6372632,0.32238385,-1.0
801752446,3,-0.30907118,-0.62804794,0.63726056,0.32238135,-1.0
801752456,3,-0.30907044,-0.6280487,0.6372627,0.32237637,-1.0
801752466,3,-0.30907258,-0.6280452,0.63726336,0.3223799,-1.0
801752476,3,-0.30907395,-0.6280428,0.6372643,0.3223814,-1.0
801752486,3,-0.30907166,-0.6280461,0.63726604,0.32237363,-1.0
801752496,3,-0.30907083,-0.62804806,0.6372632,0.32237643,-1.0
801752507,3,-0.30906188,-0.62806255,0.6372624,0.32235822,-1.0
801752516,3,-0.3090663,-0.62805545,0.6372623,0.32236803,-1.0
801752526,3,-0.30905896,-0.6280677,0.63726,0.3223558,-1.0
801752537,3,-0.3090672,-0.6280549,0.6372575,0.3223776,-1.0
801752547,3,-0.30906615,-0.62805736,0.6372537,0.32238138,-1.0
801752557,3,-0.30906945,-0.62805265,0.63725036,0.32239398,-1.0
801752567,3,-0.3090715,-0.62804866,0.6372543,0.32239214,-1.0
801752577,3,-0.30906814,-0.62805283,0.6372606,0.3223747,-1.0
801752587,3,-0.30907682,-0.6280398,0.63725615,0.32240066,-1.0
801752597,3,-0.30907848,-0.6280369,0.6372571,0.32240272,-1.0
801752607,3,-0.30907708,-0.6280389,0.6372585,0.3223974,-1.0
801752617,3,-0.30908445,-0.6280276,0.63725567,0.322418,-1.0
801752627,3,-0.30908355,-0.6280288,0.637257,0.3224139,-1.0
801752637,3,-0.3090815,-0.6280325,0.6372548,0.322413,-1.0
801752647,3,-0.30908123,-0.628033,0.63725454,0.3224128,-1.0
801752657,3,-0.3090775,-0.6280394,0.637252,0.32240883,-1.0
801752667,3,-0.3090785,-0.62803733,0.63725454,0.3224069,-1.0
801752677,3,-0.30908278,-0.62803173,0.637248,0.32242665,-1.0
801752687,3,-0.30907825,-0.62803787,0.6372538,0.32240754,-1.0
801752697,3,-0.30908182,-0.62803274,0.63725084,0.3224201,-1.0
801752707,3,-0.30907506,-0.62804234,0.6372574,0.32239488,-1.0
801752717,3,-0.30907515,-0.62804097,0.6372637,0.32238492,-1.0
801752727,3,-0.30907124,-0.62804896,0.6372551,0.32239023,-1.0
801752737,3,-0.30908123,-0.6280338,0.63725036,0.32241943,-1.0
801752747,3,-0.30907717,-0.6280408,0.6372477,0.32241505,-1.0
801752757,3,-0.30907983,-0.6280349,0.63725615,0.3224072,-1.0
801752767,3,-0.30908337,-0.6280297,0.6372536,0.322419,-1.0
