Rotation Vector  Non-wakeup,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801512600,3,0.70462227,-0.07169556,-0.05572323,0.7037486,-1.0
801512610,3,0.7043162,-0.07150827,-0.055802923,0.70406765,-1.0
801512620,3,0.70357335,-0.071589336,-0.056196377,0.7047705,-1.0
801512630,3,0.70270205,-0.07193942,-0.056801315,0.70555526,-1.0
801512640,3,0.7019879,-0.072591215,-0.05766261,0.70612925,-1.0
801512650,3,0.70158833,-0.07339293,-0.05853509,0.70637167,-1.0
801512660,3,0.7014956,-0.073923536,-0.058837112,0.70638335,-1.0
801512670,3,0.70160556,-0.0740916,-0.058629684,0.70627373,-1.0
801512680,3,0.7017395,-0.07430396,-0.058582436,0.7061223,-1.0
801512690,3,0.7018048,-0.07469149,-0.05885834,0.7059936,-1.0
801512700,3,0.70173883,-0.075305,-0.059521493,0.7059384,-1.0
801512710,3,0.7015043,-0.07631995,-0.06068461,0.70596343,-1.0
801512720,3,0.7012252,-0.07741275,-0.06182977,0.7060224,-1.0
801512730,3,0.7009579,-0.07842747,-0.06285088,0.7060856,-1.0
801512740,3,0.7006901,-0.07952246,-0.064023025,0.70612365,-1.0
801512750,3,0.700409,-0.08055742,-0.06507721,0.70618886,-1.0
801512760,3,0.700144,-0.08168467,-0.06620719,0.7062171,-1.0
801512770,3,0.7000325,-0.08313339,-0.067761034,0.70601124,-1.0
801512780,3,0.7001456,-0.08467215,-0.069414236,0.7055554,-1.0
801512790,3,0.7004348,-0.08601925,-0.07080935,0.7049665,-1.0
801512800,3,0.7008056,-0.087259285,-0.07210192,0.7043143,-1.0
801512810,3,0.7011467,-0.088744305,-0.07376778,0.7036164,-1.0
801512820,3,0.701308,-0.090654,-0.075954296,0.70297927,-1.0
801512830,3,0.70122,-0.09321942,-0.07891544,0.7024052,-1.0
801512840,3,0.70090234,-0.096043594,-0.08198767,0.7019897,-1.0
801512850,3,0.70046514,-0.098202266,-0.083830185,0.70190984,-1.0
801512860,3,0.7000562,-0.09946851,-0.08440745,0.70207036,-1.0
801512870,3,0.6997762,-0.09998954,-0.08418375,0.7023023,-1.0
801512880,3,0.69954485,-0.10019709,-0.0838001,0.70254904,-1.0
801512890,3,0.6992868,-0.100512564,-0.083754234,0.70276624,-1.0
801512900,3,0.6990604,-0.10130895,-0.08441333,0.7027983,-1.0
801512910,3,0.69901496,-0.10247023,-0.085479245,0.70254624,-1.0
801512920,3,0.69921577,-0.10352389,-0.08622236,0.702101,-1.0
801512930,3,0.6995919,-0.104152605,-0.08632761,0.7016203,-1.0
801512940,3,0.69994193,-0.10472128,-0.08651148,0.70116365,-1.0
801512950,3,0.7000915,-0.1052937,-0.08692804,0.7008771,-1.0
801512960,3,0.6999554,-0.105613336,-0.08723742,0.7009265,-1.0
801512970,3,0.6995847,-0.10573199,-0.0875089,0.7012447,-1.0
801512980,3,0.69915587,-0.10557265,-0.08754436,0.70169187,-1.0
801512990,3,0.69882846,-0.10516314,-0.087390654,0.70209855,-1.0
801513000,3,0.69868535,-0.10464418,-0.08720899,0.7023411,-1.0
801513010,3,0.6988154,-0.10373906,-0.08645032,0.7024397,-1.0
801513020,3,0.69907373,-0.10248767,-0.085166,0.7025233,-1.0
801513030,3,0.69920856,-0.10146839,-0.08418377,0.70265543,-1.0
801513040,3,0.699079,-0.10078152,-0.08356984,0.70295644,-1.0
801513050,3,0.69875747,-0.10032958,-0.08325392,0.7033781,-1.0
801513060,3,0.6983459,-0.09997131,-0.08309283,0.70385677,-1.0
801513070,3,0.69791216,-0.09957772,-0.082983114,0.70435554,-1.0
801513080,3,0.6975269,-0.09927291,-0.08321774,0.7047524,-1.0
801513090,3,0.6972444,-0.09920297,-0.08404026,0.70494413,-1.0
801513100,3,0.6970724,-0.09923827,-0.08504207,0.70498914,-1.0
801513110,3,0.6971038,-0.098822854,-0.0851912,0.70499843,-1.0
801513120,3,0.6973435,-0.09792489,-0.08445751,0.70497495,-1.0
801513130,3,0.6976403,-0.09711785,-0.08372739,0.70488,-1.0
801513140,3,0.69780004,-0.09665464,-0.08334229,0.70483124,-1.0
801513149,3,0.6977333,-0.09629962,-0.08292501,0.7049951,-1.0
801513159,3,0.69741887,-0.09593534,-0.08239707,0.70541763,-1.0
801513169,3,0.6968425,-0.09555962,-0.081864364,0.7061,-1.0
801513179,3,0.6960136,-0.09550333,-0.0818883,0.7069218,-1.0
801513189,3,0.6951333,-0.09592803,-0.082743086,0.7076306,-1.0
801513199,3,0.6944282,-0.096807525,-0.084335536,0.708015,-1.0
801513209,3,0.6940603,-0.09774342,-0.08599369,0.7080477,-1.0
801513219,3,0.69405395,-0.09843622,-0.087274045,0.70780134,-1.0
801513229,3,0.69423574,-0.098907314,-0.08818974,0.7074438,-1.0
801513239,3,0.69445413,-0.09910572,-0.08869033,0.70713896,-1.0
801513249,3,0.6945978,-0.09900079,-0.088764586,0.7070033,-1.0
801513259,3,0.6946051,-0.09879977,-0.088719554,0.7070298,-1.0
801513269,3,0.6944709,-0.098630175,-0.08868398,0.7071898,-1.0
801513279,3,0.69423753,-0.09837802,-0.08844647,0.7074837,-1.0
801513289,3,0.69397295,-0.098242916,-0.08840215,0.70776755,-1.0
801513299,3,0.6937564,-0.09823222,-0.08866438,0.70794857,-1.0
801513309,3,0.69358134,-0.09806836,-0.08885589,0.70811874,-1.0
801513319,3,0.6934165,-0.09785757,-0.08914435,0.7082731,-1.0
801513329,3,0.6932728,-0.09775032,-0.08973887,0.70835346,-1.0
801513339,3,0.69318116,-0.097697586,-0.09053703,0.7083489,-1.0
801513349,3,0.69311863,-0.09790338,-0.091728166,0.70822835,-1.0
801513359,3,0.6931318,-0.09841541,-0.09322148,0.70794946,-1.0
801513369,3,0.6934554,-0.09857911,-0.09396306,0.7075116,-1.0
801513379,3,0.6940323,-0.098187014,-0.093722135,0.70703226,-1.0
801513389,3,0.69463754,-0.09760816,-0.09307206,0.7066038,-1.0
801513399,3,0.6950289,-0.09725698,-0.09259905,0.7063295,-1.0
801513409,3,0.6950594,-0.09746825,-0.09279601,0.70624447,-1.0
801513419,3,0.6947529,-0.09821725,-0.09359041,0.70633745,-1.0
801513429,3,0.69430196,-0.09908852,-0.09444137,0.7065459,-1.0
801513439,3,0.69397277,-0.099561185,-0.094751865,0.70676124,-1.0
801513449,3,0.6939179,-0.09950869,-0.094447725,0.7068632,-1.0
801513459,3,0.69420844,-0.09901655,-0.09370532,0.70674586,-1.0
801513469,3,0.6946923,-0.098234355,-0.092689335,0.70651346,-1.0
801513479,3,0.6951866,-0.09709952,-0.09128526,0.70636696,-1.0
801513489,3,0.6954204,-0.095944665,-0.089924835,0.7064691,-1.0
801513499,3,0.69532615,-0.09492987,-0.08876954,0.706845,-1.0
801513509,3,0.69492227,-0.094208226,-0.088046685,0.7074289,-1.0
801513519,3,0.6941809,-0.09398546,-0.08806043,0.70818424,-1.0
801513529,3,0.6931688,-0.09455871,-0.089190654,0.70895743,-1.0
801513539,3,0.69215906,-0.0956931,-0.09095768,0.709567,-1.0
801513549,3,0.6913887,-0.09699877,-0.09277214,0.70990574,-1.0
801513559,3,0.690938,-0.09834904,-0.09451205,0.7099293,-1.0
801513569,3,0.69085413,-0.099523254,-0.09587565,0.7096644,-1.0
801513579,3,0.6911305,-0.10016306,-0.09640321,0.70923364,-1.0
801513589,3,0.69165975,-0.10025992,-0.09616846,0.70873576,-1.0
801513599,3,0.6922611,-0.099950224,-0.09540301,0.7082957,-1.0
801513609,3,0.69274205,-0.09923184,-0.094113104,0.708099,-1.0
801513619,3,0.6928744,-0.098464355,-0.092845604,0.708244,-1.0
801513629,3,0.69259614,-0.09806364,-0.09209099,0.70867014,-1.0
801513639,3,0.6920187,-0.09820689,-0.09196826,0.7092301,-1.0
801513649,3,0.69141316,-0.09864255,-0.09207704,0.70974594,-1.0
801513659,3,0.69093335,-0.09916135,-0.092147864,0.71013165,-1.0
801513669,3,0.6906516,-0.09972518,-0.09229576,0.7103075,-1.0
801513679,3,0.6905424,-0.10016503,-0.09234128,0.71034586,-1.0
801513689,3,0.69051445,-0.10040453,-0.09223189,0.71035343,-1.0
801513699,3,0.6904256,-0.100591764,-0.0921567,0.7104231,-1.0
801513709,3,0.6902558,-0.10076529,-0.09208554,0.71057266,-1.0
801513719,3,0.69001466,-0.1007861,-0.091782995,0.710843,-1.0
801513729,3,0.68972975,-0.10086564,-0.09157597,0.71113485,-1.0
801513739,3,0.6894739,-0.100916915,-0.091379374,0.7114009,-1.0
801513749,3,0.68934286,-0.10076641,-0.0909774,0.7116008,-1.0
801513759,3,0.68945295,-0.10035316,-0.09031251,0.7116372,-1.0
801513769,3,0.6898818,-0.09945544,-0.08913604,0.71149594,-1.0
801513779,3,0.69049233,-0.09818479,-0.087691694,0.71125966,-1.0
801513789,3,0.6911061,-0.097017325,-0.08660856,0.71095634,-1.0
801513799,3,0.6916602,-0.09621417,-0.08610658,0.7105875,-1.0
801513808,3,0.6921245,-0.09561551,-0.085842915,0.7102481,-1.0
801513818,3,0.6923558,-0.09534481,-0.085865796,0.71005625,-1.0
801513828,3,0.69232446,-0.095164284,-0.08573763,0.7101265,-1.0
801513838,3,0.6921125,-0.0946746,-0.08497842,0.71048975,-1.0
801513848,3,0.69179666,-0.09372762,-0.08352692,0.71109474,-1.0
801513858,3,0.691417,-0.09254239,-0.08180902,0.71181864,-1.0
801513868,3,0.6910383,-0.09173987,-0.08072844,0.7124134,-1.0
801513878,3,0.6908589,-0.091559984,-0.08052035,0.712634,-1.0
801513888,3,0.6910917,-0.09154374,-0.080424845,0.7124211,-1.0
801513898,3,0.6917421,-0.09123809,-0.079841316,0.7118945,-1.0
801513908,3,0.69270355,-0.090499476,-0.078691855,0.7111816,-1.0
801513918,3,0.693812,-0.08929607,-0.077069916,0.7104304,-1.0
801513928,3,0.69487286,-0.08773497,-0.07517404,0.70979095,-1.0
801513938,3,0.6957832,-0.085917965,-0.0731324,0.70933455,-1.0
801513948,3,0.6964653,-0.084090024,-0.07124099,0.70907664,-1.0
801513958,3,0.69680876,-0.08250845,-0.069812536,0.70906705,-1.0
801513968,3,0.69679606,-0.08135486,-0.06899923,0.7092924,-1.0
801513978,3,0.69659704,-0.080670655,-0.06882675,0.70958275,-1.0
801513988,3,0.69638693,-0.08038586,-0.0691341,0.70979136,-1.0
801513998,3,0.6963214,-0.080236025,-0.069525234,0.7098344,-1.0
801514008,3,0.69652796,-0.080105714,-0.06984617,0.70961493,-1.0
801514018,3,0.6970016,-0.07974305,-0.069778815,0.7091973,-1.0
801514028,3,0.69761604,-0.07917729,-0.069430515,0.70869046,-1.0
801514038,3,0.69822806,-0.07815975,-0.06844268,0.7082967,-1.0
801514048,3,0.69863224,-0.076895975,-0.067191124,0.7081563,-1.0
801514058,3,0.6987255,-0.075748615,-0.06616841,0.7082842,-1.0
801514068,3,0.6984606,-0.07500612,-0.06565732,0.708672,-1.0
801514078,3,0.69794816,-0.07495199,-0.06596077,0.70915425,-1.0
801514088,3,0.697432,-0.07576159,-0.067201525,0.7094595,-1.0
801514098,3,0.6971664,-0.07688963,-0.06854821,0.70947033,-1.0
801514108,3,0.69730794,-0.07772654,-0.069271475,0.7091697,-1.0
801514118,3,0.6977976,-0.078229114,-0.069499195,0.70861036,-1.0
801514128,3,0.698445,-0.07849007,-0.06949403,0.7079438,-1.0
801514138,3,0.69901067,-0.07872007,-0.0695746,0.70735186,-1.0
801514148,3,0.69932836,-0.07929848,-0.070242845,0.70690703,-1.0
801514158,3,0.69942415,-0.08029142,-0.07145636,0.7065785,-1.0
801514168,3,0.6994967,-0.08119959,-0.07242982,0.7063037,-1.0
801514178,3,0.69975907,-0.0818641,-0.0730852,0.7058995,-1.0
801514188,3,0.70027053,-0.08226992,-0.073536426,0.70529795,-1.0
801514198,3,0.7009738,-0.08188268,-0.07304365,0.7046954,-1.0
801514208,3,0.70160365,-0.08079937,-0.0717581,0.70432556,-1.0
801514218,3,0.701914,-0.08002035,-0.070962496,0.7041859,-1.0
801514228,3,0.70193607,-0.08000891,-0.07106023,0.7041554,-1.0
801514238,3,0.7017564,-0.08073896,-0.07184347,0.7041716,-1.0
801514248,3,0.70157576,-0.08196354,-0.07296435,0.7040949,-1.0
801514258,3,0.701583,-0.083065785,-0.073669575,0.703885,-1.0
801514268,3,0.70184475,-0.083544284,-0.07353606,0.7035814,-1.0
801514278,3,0.70223916,-0.08347658,-0.07296827,0.70325494,-1.0
801514288,3,0.7025058,-0.08343986,-0.0727881,0.7030116,-1.0
801514298,3,0.7025193,-0.083741195,-0.07321076,0.7029184,-1.0
801514308,3,0.702381,-0.084491394,-0.074176736,0.7028655,-1.0
801514318,3,0.70231223,-0.08530089,-0.07496694,0.7027526,-1.0
801514328,3,0.7023958,-0.08576074,-0.075018436,0.70260763,-1.0
801514338,3,0.7025594,-0.08602646,-0.074727565,0.7024425,-1.0
801514348,3,0.70264727,-0.08627752,-0.07446987,0.7023512,-1.0
801514358,3,0.7024482,-0.08662782,-0.074466094,0.7025076,-1.0
801514368,3,0.7018481,-0.08725617,-0.07503559,0.7029689,-1.0
801514378,3,0.70086765,-0.08861331,-0.07680668,0.7035858,-1.0
801514388,3,0.6997562,-0.090766415,-0.07972884,0.7040924,-1.0
801514398,3,0.6988941,-0.092838466,-0.08239848,0.70437104,-1.0
801514408,3,0.69862765,-0.094053544,-0.08374473,0.7043154,-1.0
801514418,3,0.69893616,-0.09424971,-0.08366622,0.70399237,-1.0
801514428,3,0.6995331,-0.09375624,-0.08274415,0.7035741,-1.0
801514438,3,0.70007133,-0.09309358,-0.08174492,0.70324355,-1.0
801514448,3,0.7003783,-0.09241395,-0.08080542,0.70313615,-1.0
801514458,3,0.7003666,-0.09188667,-0.08008818,0.70329887,-1.0
801514468,3,0.7000006,-0.09172661,-0.07975033,0.7037225,-1.0
801514478,3,0.6993708,-0.091828495,-0.0795185,0.70436126,-1.0
801514488,3,0.6986241,-0.092392296,-0.07967333,0.7050108,-1.0
801514498,3,0.6978951,-0.09332712,-0.08008449,0.7055629,-1.0
801514508,3,0.6973235,-0.09410989,-0.08013993,0.7060176,-1.0
801514518,3,0.69692653,-0.09459696,-0.079836205,0.70637876,-1.0
801514528,3,0.6967215,-0.0947175,-0.0792789,0.7066276,-1.0
801514538,3,0.6966944,-0.094639435,-0.07884868,0.70671296,-1.0
801514548,3,0.6967893,-0.09460117,-0.078867406,0.70662236,-1.0
801514558,3,0.69692296,-0.09474554,-0.07937032,0.70641494,-1.0
801514568,3,0.6970712,-0.09496589,-0.08004604,0.70616275,-1.0
801514578,3,0.69718987,-0.09524957,-0.08083851,0.7059171,-1.0
801514588,3,0.6972831,-0.09521511,-0.08106789,0.7058034,-1.0
801514598,3,0.6972527,-0.09501397,-0.08099108,0.7058693,-1.0
801514608,3,0.6969123,-0.09470646,-0.080661096,0.70628446,-1.0
801514618,3,0.69624996,-0.09420784,-0.08007001,0.7070712,-1.0
801514628,3,0.6954246,-0.09393036,-0.07979284,0.7079511,-1.0
801514638,3,0.6946212,-0.09382373,-0.079700775,0.7087639,-1.0
801514648,3,0.69410354,-0.09365731,-0.079537906,0.7093111,-1.0
801514658,3,0.6938718,-0.09335009,-0.079265416,0.7096088,-1.0
801514668,3,0.69378245,-0.092995346,-0.07904392,0.70976746,-1.0
801514678,3,0.69367427,-0.09245874,-0.07871664,0.7099796,-1.0
801514688,3,0.69346327,-0.09193244,-0.078575455,0.7102697,-1.0
801514698,3,0.6931452,-0.091526285,-0.07868855,0.71062,-1.0
801514708,3,0.6928096,-0.09124231,-0.078992225,0.71095,-1.0
801514718,3,0.6924939,-0.09099609,-0.07931224,0.7112534,-1.0
801514728,3,0.69218034,-0.090770274,-0.07958269,0.7115572,-1.0
801514738,3,0.6918209,-0.09085413,-0.08016763,0.7118304,-1.0
801514748,3,0.69146734,-0.09116453,-0.08089558,0.71205187,-1.0
801514758,3,0.69122344,-0.091444,-0.08143867,0.71219087,-1.0
801514768,3,0.6910493,-0.09177908,-0.082018614,0.7122503,-1.0
801514778,3,0.6908909,-0.0923015,-0.08284547,0.7122407,-1.0
801514788,3,0.6906891,-0.09303772,-0.083939016,0.7122126,-1.0
801514798,3,0.690436,-0.09389071,-0.085126854,0.7122051,-1.0
801514808,3,0.69015807,-0.09459233,-0.08608216,0.7122668,-1.0
801514818,3,0.6898097,-0.09504618,-0.086766705,0.71246076,-1.0
801514828,3,0.6893757,-0.095333055,-0.087321594,0.71277463,-1.0
801514838,3,0.68894327,-0.095696986,-0.08799356,0.7130613,-1.0
801514848,3,0.68862253,-0.09608457,-0.08866962,0.7132352,-1.0
801514857,3,0.68845075,-0.096434206,-0.08928674,0.71327686,-1.0
801514867,3,0.68841094,-0.09658826,-0.089627884,0.71325165,-1.0
801514878,3,0.68843436,-0.09637916,-0.08947327,0.71327674,-1.0
801514888,3,0.6884074,-0.09595679,-0.0890069,0.713418,-1.0
801514898,3,0.68826604,-0.095565036,-0.08857918,0.71366024,-1.0
801514908,3,0.68806356,-0.09539605,-0.08844794,0.7138943,-1.0
801514918,3,0.6878617,-0.095653765,-0.08885615,0.7140037,-1.0
801514928,3,0.68768805,-0.096121766,-0.08948273,0.71402985,-1.0
801514938,3,0.6875705,-0.096467465,-0.08985675,0.71404946,-1.0
801514948,3,0.6874357,-0.096570276,-0.08985626,0.7141654,-1.0
801514958,3,0.6872623,-0.09668647,-0.089962676,0.71430314,-1.0
801514968,3,0.6870458,-0.0969773,-0.090462565,0.7144089,-1.0
801514978,3,0.6868162,-0.097528845,-0.09142498,0.714432,-1.0
801514988,3,0.6866512,-0.09795796,-0.09221831,0.71443,-1.0
801514998,3,0.6865561,-0.097983755,-0.092427604,0.7144908,-1.0
801515008,3,0.68649274,-0.09776517,-0.092259094,0.71460336,-1.0
801515018,3,0.6863594,-0.09766036,-0.09221225,0.7147518,-1.0
801515028,3,0.68615323,-0.097534254,-0.0920182,0.7149919,-1.0
801515038,3,0.6858943,-0.09724334,-0.091546915,0.71534044,-1.0
801515048,3,0.6855831,-0.097091354,-0.09132534,0.7156876,-1.0
801515058,3,0.6852977,-0.09722355,-0.09158144,0.71591026,-1.0
801515069,3,0.68510944,-0.09775551,-0.09247984,0.7159025,-1.0
801515079,3,0.68497634,-0.098813415,-0.094077975,0.71567637,-1.0
801515089,3,0.68495744,-0.10032003,-0.09614732,0.7152097,-1.0
801515099,3,0.68512225,-0.10166695,-0.09773928,0.7146456,-1.0
801515109,3,0.68541527,-0.10233784,-0.09822677,0.7142019,-1.0
801515119,3,0.6856862,-0.102300294,-0.097697414,0.71401983,-1.0
801515129,3,0.685696,-0.10210332,-0.09691421,0.71414536,-1.0
801515139,3,0.68541974,-0.102024324,-0.09627242,0.71450853,-1.0
801515149,3,0.6849851,-0.102088064,-0.09584617,0.7149734,-1.0
801515159,3,0.6844591,-0.10214105,-0.09550658,0.71551484,-1.0
801515169,3,0.68389595,-0.102244616,-0.09539442,0.7160533,-1.0
801515179,3,0.6834108,-0.10221532,-0.09521977,0.7165437,-1.0
801515189,3,0.6830413,-0.1017531,-0.09460141,0.7170436,-1.0
801515199,3,0.68271965,-0.10137581,-0.094390914,0.717431,-1.0
801515209,3,0.6824412,-0.10139068,-0.09487526,0.7176299,-1.0
801515219,3,0.6822702,-0.1017466,-0.09585279,0.71761215,-1.0
801515229,3,0.6821713,-0.10203421,-0.096620135,0.71756244,-1.0
801515239,3,0.6820722,-0.10193646,-0.096711695,0.71765816,-1.0
801515249,3,0.68186164,-0.10170238,-0.09654602,0.7179138,-1.0
801515259,3,0.6813991,-0.10177859,-0.09670876,0.71832013,-1.0
801515270,3,0.68074775,-0.10233096,-0.097368754,0.7187699,-1.0
801515280,3,0.68010986,-0.102937326,-0.09795161,0.7192079,-1.0
801515290,3,0.67957866,-0.10349941,-0.09840038,0.71956795,-1.0
801515300,3,0.67922103,-0.103891514,-0.09856975,0.7198259,-1.0
801515310,3,0.6790962,-0.103916645,-0.09822176,0.71998763,-1.0
801515320,3,0.67912585,-0.10379052,-0.09779246,0.72003627,-1.0
801515330,3,0.67922366,-0.103457816,-0.097258136,0.7200643,-1.0
801515340,3,0.6793289,-0.102605425,-0.0962209,0.7202263,-1.0
801515350,3,0.67932713,-0.10161914,-0.095329076,0.72048634,-1.0
801515360,3,0.6791152,-0.101087295,-0.0953328,0.7207604,-1.0
801515370,3,0.6787491,-0.101065405,-0.09605527,0.7210124,-1.0
801515380,3,0.67841786,-0.10116343,-0.09671225,0.7212225,-1.0
801515390,3,0.6783028,-0.100753024,-0.09631784,0.7214409,-1.0
801515400,3,0.67836744,-0.1000679,-0.09535502,0.7216034,-1.0
801515410,3,0.6784077,-0.09980481,-0.094891846,0.721663,-1.0
801515419,3,0.6783133,-0.100030094,-0.09506543,0.72169775,-1.0
801515430,3,0.67807144,-0.10047785,-0.0955603,0.72179747,-1.0
801515440,3,0.67771333,-0.1008664,-0.09606484,0.7220126,-1.0
801515450,3,0.67730534,-0.10106346,-0.096430264,0.72231907,-1.0
801515460,3,0.6769058,-0.10115608,-0.09684688,0.72262484,-1.0
801515470,3,0.6765923,-0.10135035,-0.09756463,0.72279465,-1.0
801515480,3,0.6764439,-0.10174141,-0.09859698,0.7227385,-1.0
801515490,3,0.6765999,-0.10208038,-0.09946875,0.7224251,-1.0
801515500,3,0.67704225,-0.102094,-0.09981076,0.7219615,-1.0
801515510,3,0.6775519,-0.10184186,-0.09972214,0.7215311,-1.0
801515520,3,0.67799056,-0.101435766,-0.09938427,0.7212228,-1.0
801515530,3,0.678146,-0.10116629,-0.09916631,0.7211445,-1.0
801515540,3,0.67795366,-0.1010632,-0.09907644,0.7213521,-1.0
801515550,3,0.67744356,-0.101191245,-0.09921314,0.7217945,-1.0
801515560,3,0.67673796,-0.10178227,-0.099998154,0.7222648,-1.0
801515570,3,0.67603654,-0.102725714,-0.10126085,0.72261214,-1.0
801515580,3,0.6755496,-0.10370991,-0.10255894,0.7227438,-1.0
801515590,3,0.67535704,-0.10454098,-0.10359892,0.7226557,-1.0
801515600,3,0.6754495,-0.10475987,-0.103661306,0.72252864,-1.0
801515610,3,0.67570597,-0.104282096,-0.102719754,0.72249246,-1.0
801515620,3,0.67604107,-0.10350181,-0.10154419,0.72245735,-1.0
801515630,3,0.67634606,-0.102819294,-0.10075027,0.7223805,-1.0
801515641,3,0.67657053,-0.10233026,-0.1004098,0.7222871,-1.0
801515651,3,0.676588,-0.10222566,-0.10068904,0.7222467,-1.0
801515661,3,0.67657584,-0.10224918,-0.10115261,0.72219,-1.0
801515671,3,0.6764518,-0.1022868,-0.10144166,0.7222603,-1.0
801515681,3,0.67626476,-0.10230603,-0.10150165,0.72242427,-1.0
801515691,3,0.67605907,-0.10228306,-0.10135247,0.722641,-1.0
801515702,3,0.6758758,-0.101851374,-0.100627266,0.72297466,-1.0
801515712,3,0.67562675,-0.10108526,-0.099629335,0.72345304,-1.0
801515721,3,0.6751904,-0.10057912,-0.09924727,0.7239833,-1.0
801515731,3,0.67454505,-0.10071618,-0.099943005,0.7244699,-1.0
801515741,3,0.6738796,-0.10140267,-0.101378694,0.72479385,-1.0
801515751,3,0.6734436,-0.1019662,-0.102409884,0.72497505,-1.0
801515761,3,0.6734307,-0.101804055,-0.102151506,0.7250463,-1.0
801515771,3,0.6739218,-0.100696124,-0.10043045,0.7249851,-1.0
801515781,3,0.6743245,-0.1002798,-0.09974798,0.72476256,-1.0
801515791,3,0.67445993,-0.10039841,-0.09966061,0.72463214,-1.0
801515801,3,0.67427045,-0.10050625,-0.09939534,0.7248299,-1.0
801515811,3,0.6738326,-0.100361206,-0.098782994,0.7253407,-1.0
801515821,3,0.6732216,-0.099950515,-0.09792146,0.72608125,-1.0
801515832,3,0.6725606,-0.09956054,-0.097334445,0.72682595,-1.0
801515842,3,0.6719174,-0.099572524,-0.09757255,0.7273871,-1.0
801515852,3,0.6713609,-0.100217335,-0.09880741,0.72764564,-1.0
801515862,3,0.6710076,-0.10092396,-0.1000042,0.7277103,-1.0
801515872,3,0.6709124,-0.1010743,-0.10028044,0.7277393,-1.0
801515882,3,0.6709863,-0.10083509,-0.099979736,0.72774565,-1.0
801515892,3,0.67115057,-0.100406006,-0.099422,0.72772986,-1.0
801515902,3,0.6713098,-0.10012203,-0.099111065,0.72766453,-1.0
801515912,3,0.67141557,-0.10031291,-0.09954214,0.72748184,-1.0
801515922,3,0.6713617,-0.10102752,-0.100734,0.7272686,-1.0
801515932,3,0.67114156,-0.10196505,-0.10215038,0.72714335,-1.0
801515942,3,0.67082834,-0.102903344,-0.103338994,0.72713226,-1.0
801515952,3,0.67055196,-0.10346761,-0.10372794,0.7272517,-1.0
801515962,3,0.6704564,-0.103606395,-0.10339662,0.7273672,-1.0
801515972,3,0.6705708,-0.103660524,-0.10295212,0.72731715,-1.0
801515982,3,0.67086405,-0.10353726,-0.10231499,0.7271541,-1.0
801515992,3,0.67119175,-0.10333345,-0.101686485,0.7269688,-1.0
801516002,3,0.6713677,-0.10333718,-0.10150153,0.7268317,-1.0
801516012,3,0.6713108,-0.103631236,-0.10180191,0.7268004,-1.0
801516022,3,0.6710232,-0.10428132,-0.10258421,0.72686297,-1.0
801516032,3,0.67064047,-0.105030894,-0.1034256,0.72698903,-1.0
801516042,3,0.6703004,-0.105590574,-0.10398191,0.7271422,-1.0
801516052,3,0.6699913,-0.105964296,-0.10433296,0.7273224,-1.0
801516062,3,0.6696615,-0.106692374,-0.10528286,0.7273828,-1.0
801516072,3,0.66929317,-0.1080891,-0.107181445,0.7272383,-1.0
801516083,3,0.66890335,-0.10987858,-0.10942818,0.7269941,-1.0
801516093,3,0.6685623,-0.11156757,-0.111171685,0.7267861,-1.0
801516103,3,0.6683436,-0.11289603,-0.11207165,0.72664386,-1.0
801516113,3,0.66831046,-0.11364441,-0.1119834,0.72657126,-1.0
801516123,3,0.6683207,-0.113931425,-0.11123366,0.726632,-1.0
801516133,3,0.66818595,-0.11407682,-0.11041116,0.72685856,-1.0
801516143,3,0.6677936,-0.11450276,-0.110188685,0.7271859,-1.0
801516153,3,0.6671258,-0.11555915,-0.1110476,0.727501,-1.0
801516163,3,0.66636705,-0.11702514,-0.11256579,0.72772866,-1.0
801516173,3,0.66578937,-0.11822303,-0.113759965,0.72787803,-1.0
801516182,3,0.66552055,-0.11904079,-0.11451498,0.72787225,-1.0
801516193,3,0.6656327,-0.11956851,-0.11499193,0.72760797,-1.0
801516203,3,0.66602707,-0.11956162,-0.11483728,0.7272725,-1.0
801516213,3,0.66645074,-0.119247764,-0.11445161,0.72699666,-1.0
801516223,3,0.6668134,-0.11880085,-0.114052095,0.7268001,-1.0
801516233,3,0.6670448,-0.1183604,-0.113817915,0.72669625,-1.0
801516243,3,0.6671186,-0.11802764,-0.113833144,0.7266803,-1.0
801516254,3,0.6670055,-0.11801622,-0.11428226,0.7267155,-1.0
801516264,3,0.6668292,-0.11794094,-0.11452807,0.72685075,-1.0
801516274,3,0.6666204,-0.117570974,-0.1142611,0.72714424,-1.0
801516284,3,0.66624916,-0.117513925,-0.11435538,0.7274788,-1.0
801516294,3,0.6657637,-0.11773928,-0.11476624,0.72782207,-1.0
801516304,3,0.665255,-0.11798158,-0.115156874,0.7281861,-1.0
801516314,3,0.6647487,-0.118248716,-0.11559946,0.72853494,-1.0
801516324,3,0.66428995,-0.11884927,-0.11665623,0.7286872,-1.0
801516334,3,0.66395026,-0.11949549,-0.1178839,0.72869354,-1.0
801516344,3,0.6637373,-0.119839765,-0.11882016,0.72867894,-1.0
801516354,3,0.66360104,-0.11971771,-0.11926531,0.72875035,-1.0
